Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE56003,"Gene expression profiling of human neuroblastoma BE(2)-C cells with MEIS2 depletion","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56003/suppl",25210800,,"Justin Choi","Mar 01, 2015"
GSE56084,"Gene expression data from the ATAD3A stable knockdown MDA-MB-231 cells and the control cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56084/suppl",,,"yong teng","Mar 01, 2015"
GSE56344,"Memory CD8+ T cells induce precocious effector differentiation of naive T cells through quorum sensing-like behavior","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56344/suppl",,,"Francesco Maria Marincola","Mar 01, 2015"
GSE57539,"lncRNA and mRNA expression of cytokine treated MDA-MB-231 cells","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57539/suppl",25759022,,"Bodu Liu","Mar 01, 2015"
GSE57772,"A regulatory CD9+ B cell subset controls HDM-induced allergic airway inflammation","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57772/suppl",,,"Faouzi Braza","Mar 01, 2015"
GSE59762,"Expression data from CpG treated Common Lymphoid Progenitors","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59762/suppl",25639361,,"Edward M Behrens","Mar 01, 2015"
GSE60432,"The Assembly of miRNA-mRNA-protein Regulatory Networks Using High-throughput Expression Data (mRNA)","Expression profiling by array","Homo sapiens",47,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60432/suppl",,,"Jean-Francois Mouillet","Mar 01, 2015"
GSE60433,"The Assembly of miRNA-mRNA-protein Regulatory Networks Using High-throughput Expression Data","Non-coding RNA profiling by array;Expression profiling by array","Homo sapiens",94,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60433/suppl",,,"Jean-Francois Mouillet","Mar 01, 2015"
GSE60766,"Micro-RNAs expressed in oligometastases inhibit genes involved with adhesion, invasion and motility","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60766/suppl",,,"Ralph R Weichselbaum","Mar 01, 2015"
GSE60769,"Normal mouse skin lacking Hras","Expression profiling by array","Mus musculus",105,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60769/suppl",,,"David Quigley","Mar 01, 2015"
GSE61004,"Expression data from Wild type (WT) and AtCBF1 OX potato plants exposed to different abiotic stresses","Expression profiling by array","Solanum lycopersicum;Solanum tuberosum",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61004/suppl",,,"Marcelo Yanovsky","Mar 01, 2015"
GSE61037,"Sex related differences in murine transcriptional response to TCDD toxicity","Expression profiling by array","Mus musculus",65,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61037/suppl",25703434,,"Stephenie Prokopec","Mar 01, 2015"
GSE61038,"Male and female mice show significant differences in hepatic transcriptomic response to TCDD","Expression profiling by array","Mus musculus",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61038/suppl",26290441,,"Stephenie Prokopec","Mar 01, 2015"
GSE61100,"Loss of p21 expression enhances DNA damage, cholestasis and hepatocarcinogenesis in the liver","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61100/suppl",25608711,,"Guido Hooiveld","Mar 01, 2015"
GSE61140,"Expression data from mouse arthritis tarsal joints","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61140/suppl",,,"Thomas Litman","Mar 01, 2015"
GSE61640,"Genome-wide analysis expression of ileum samples from PGC-1β fl/? and iKOPGC-1β","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61640/suppl",25288742,,"Elena Bellafante","Mar 01, 2015"
GSE61641,"Genome-wide analysis expression of ileum samples from wild-type and iPGC-1β","Expression profiling by array","Mus musculus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61641/suppl",25288742,,"Elena Bellafante","Mar 01, 2015"
GSE61642,"Genome-wide analysis expression of ileum tumor samples from FVBN/APCmin and iPGC-1β/APCmin","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61642/suppl",25288742,,"Elena Bellafante","Mar 01, 2015"
GSE61643,"PGC-1β Promotes Enterocyte Lifespan and Tumorigenesis in the Intestine","Expression profiling by array","Mus musculus",30,,,,25288742,,"Elena Bellafante","Mar 01, 2015"
GSE62120,"Time dynamics of quantitative protein and mRNA levels reveals extensive translational regulation after stress","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62120/suppl",,,"Federico De Masi","Mar 01, 2015"
GSE62427,"A 'developmental hourglass' in fungi","Expression profiling by array","Coprinopsis cinerea",10,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62427/suppl",25725429,,"Xuanjin Cheng","Mar 01, 2015"
GSE62435,"Global Functional Targets of the Histone Methyltransferase SDG8 Uncover a Role for Histone Modification in Energy Metabolism","Expression profiling by array","Arabidopsis thaliana",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62435/suppl",,,"Ying Li","Mar 01, 2015"
GSE62796,"Chd1 is essential in the endothelial lineage for the emergence of definitive hematopoietic stem/progenitor cells","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62796/suppl",25831528,,"Fong Ming Koh","Mar 01, 2015"
GSE63187,"Transcriptomic analyses of three wine yeast strains duting their response to nitrogen availability","Expression profiling by array","Saccharomyces cerevisiae",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63187/suppl",25884705,,"Jose E. Perez-Ortin","Mar 01, 2015"
GSE63483,"Genome-wide hsa-miR-191 target profile [chip]","Other;Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63483/suppl",25992613,,"Vishy Iyer","Mar 01, 2015"
GSE63548,"Expression profiling of lymph nodes in tuberculosis patients reveal inflammatory milieu at site of infection","Expression profiling by array","Homo sapiens",26,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63548/suppl",,,"Yogendra Singh","Mar 01, 2015"
GSE63556,"Genome wide miR-191 target profile determined by RIP and gene expression profiling","Expression profiling by high throughput sequencing;Other;Expression profiling by array","Homo sapiens",20,,,,25992613,,"Vishy Iyer","Mar 01, 2015"
GSE63806,"Dose dependent toxicological response of lung cells exposed to silica nanoparticles","Expression profiling by array","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63806/suppl",25895662,,"Odette Prat","Mar 01, 2015"
GSE64429,"Differential gene expression in heart tubes of hand[173] null mutants vs. w[1118]","Expression profiling by array","Drosophila melanogaster",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64429/suppl",,,"Julia Hoffmann","Mar 01, 2015"
GSE64635,"Human CD8 T central memory (Tcm) cells: Control vs. norepinephrine (NE) treated","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64635/suppl",25653192,,"Nan-ping Weng","Mar 01, 2015"
GSE64841,"Transcriptomic analysis of the early effects of sex steroid ablation on BM LT-HSCs 2 days post surgery.","Expression profiling by array","Mus musculus",6,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64841/suppl",25733018,,"Danika Mei Po Khong","Mar 01, 2015"
GSE65089,"Expression data from Smarcd1 knockdown R1 embryonic stem cells","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65089/suppl",25818293,,"Eran Meshorer","Mar 01, 2015"
GSE65479,"Gene expression profiling of HDLM-2 Hodgkin lymphoma cell line after in vitro and in vivo treatment with Givinostat in combination with Sorafenib","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65479/suppl",24561519,,"Loris De Cecco","Mar 01, 2015"
GSE65483,"Gene expression profiling of L-540 Hodgkin lymphoma cell line after in vitro and in vivo treatment with Givinostat in combination with Sorafenib","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65483/suppl",24561519,,"Loris De Cecco","Mar 01, 2015"
GSE65533,"Lin28b promotes fetal B lymphopoiesis through the transcription factor Arid3a [wildtype tissue]","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65533/suppl",25753579,,"Richard R. Hardy","Mar 01, 2015"
GSE65534,"Lin28b promotes fetal B lymphopoiesis through the transcription factor Arid3a [Lin28b & Let7 transduction]","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65534/suppl",25753579,,"Richard R. Hardy","Mar 01, 2015"
GSE65536,"Lin28b promotes fetal B lymphopoiesis through the transcription factor Arid3a","Expression profiling by array;Non-coding RNA profiling by array","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65536/suppl",25753579,,"Richard R. Hardy","Mar 01, 2015"
GSE66373,"BCL6 orchestrates Tfh differentiation via multiple distinct mechanisms","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66373/suppl",25824819,,"Peter A Wilkinson","Mar 01, 2015"
GSE43048,"Transcriptome profiling of H. polymorpha in response to hydrogen peroxide exposure","Expression profiling by array","Ogataea angusta",4,,,,,,"eun hye kim","Feb 28, 2015"
GSE53564,"Effect of As (V) 50µm in  transcription change of six rice genotypes (BRG-12, BRG-15, BRG-20, CN1646-5, NAYANMONI and CN1646-2)","Expression profiling by array","Oryza sativa;Oryza sativa Indica Group",31,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53564/suppl",,,"Debasis Chakarbarty","Feb 28, 2015"
GSE54865,"OsHAP2E over-expression in rice","Expression profiling by array","Oryza sativa",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54865/suppl",,,"Masamichi Nishiguchi","Feb 28, 2015"
GSE55551,"Vector and Brown fat lncRNA 1 (Blnc1) expressing differentiated brown adipocytes","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55551/suppl",25002143,,"Jiandie Lin","Feb 28, 2015"
GSE55906,"Expression data from WT (Ws-2), CBF1,2,3, and CBF2Δc (a truncated CBF2) overexpression","Expression profiling by array","Arabidopsis thaliana",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55906/suppl",,,"Sunchung Park","Feb 28, 2015"
GSE55907,"Expression data from WT and transgenic plants overexpressing cold-induced transcription factors","Expression profiling by array","Arabidopsis thaliana",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55907/suppl",,,"Sunchung Park","Feb 28, 2015"
GSE57540,"Scramble and Brown fat lncRNA 1 knockdown (shBlnc1) expressing differentiated brown adipocyte","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57540/suppl",25002143,,"xuyun zhao","Feb 28, 2015"
GSE63543,"Mouse melanoma types with various genotypes","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63543/suppl",25970248,,"Stefani Spranger","Feb 28, 2015"
GSE63841,"Genome-wide analysis of gene expression in mouse jejunum following exposure to the GLP-1R agonist exendin-4 or Fibroblast growth factor-7.","Expression profiling by array","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63841/suppl",25738454,,"Daniel J Drucker","Feb 28, 2015"
GSE63883,"Contribution of cell-bound and cell-free cellulosomal versus non-cellulosomal systems in deconstruction of cellulosic biomass by Clostridium thermocellum","Expression profiling by array","Ruminiclostridium thermocellum ATCC 27405;Ruminiclostridium thermocellum DSM 1313",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63883/suppl",,,"Charlotte Wilson","Feb 28, 2015"
GSE65005,"Snai1 regulates cell lineage allocation and stem cell maintenance in the mouse intestinal epithelium","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65005/suppl",25759216,,"Gary Hime","Feb 28, 2015"
GSE65094,"Gene expression analysis of midbrain dopamine progenitors in embryonic mouse","Expression profiling by array","Mus musculus",6,,,,25775569,,"Chris Bye","Feb 28, 2015"
GSE66353,"The basal transcription complex component TAF3 transduces changes in nuclear phosphoinositides into transcriptional output","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66353/suppl",25866244,,"nullin divecha","Feb 28, 2015"
GSE66356,"Expression profiling of LB-22 immortalized mouse embryonic kidney cells in control and WT1 siRNA knockdown conditions","Expression profiling by array","Mus musculus",8,,,,25804736,,"Jordan Kreidberg","Feb 28, 2015"
GSE66360,"A Whole Blood Molecular Signature for the Identification of Acute Myocardial Infarction Without Relying Upon Myonecrosis (microarray)","Expression profiling by array","Homo sapiens",99,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66360/suppl",,,"Eri Kramer","Feb 28, 2015"
GSE66384,"Expression data of T follicular helper cells (Tfh) from follicular lymphoma lymph nodes (FL) or non malignant tonsils (TONS)","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66384/suppl",25733581,,"Patricia Amé-Thomas","Feb 28, 2015"
GSE66387,"Microarray analysis of differentially expressed genes in ovarian and fallopian tube epithelium from risk-reducing salpingo-oophorectomies","Expression profiling by array","Homo sapiens",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66387/suppl",,,"Kristina Veskimäe","Feb 28, 2015"
GSE28220,"Gene expression analyses of GSC11 cell in stem cell culture conditions or in differentiation conditions for 1, 3, or 7 days","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28220/suppl",,,"Sangbae Kim","Feb 27, 2015"
GSE45297,"Yeast zeta-crystallin: An AU-Rich Element Binding Protein Involved in the Nutritional Stress Response","Expression profiling by array","Saccharomyces cerevisiae",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45297/suppl",25715111,,"Lauro Sumoy","Feb 27, 2015"
GSE49016,"Multifaceted maturation of monocyte-derived dendritic cells stimulated by intracellular bacteria","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49016/suppl",25566514,,"Julien Textoris","Feb 27, 2015"
GSE53379,"Phenotype specific analyses of p53 reveal distinct regulatory mechanism for chronically activated p53","Expression profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53379/suppl",25790137,,"Suraj Menon","Feb 27, 2015"
GSE55868,"Adult Needles timelapse and whorl - Los Reales 2012","Expression profiling by array","Pinus pinaster",66,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55868/suppl",25873654,,"Rafael A Cañas","Feb 27, 2015"
GSE57955,"Large scale gene expression analysis uncover new molecules related to biology and HPV mediated carcinogenesis in penile tumors","Expression profiling by array","Homo sapiens",39,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57955/suppl",,,"Fabio Albuquerque Marchi","Feb 27, 2015"
GSE60842,"Targeting the MLL complex in castration-resistant prostate cancer","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",30,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60842/suppl",25822367,,"Marcin Piotr Cieslik","Feb 27, 2015"
GSE62361,"Gene expression profile of GM-CSF derived bone marrow dendritic cell subsets","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62361/suppl",26084029,,"Julie Helft","Feb 27, 2015"
GSE63878,"Gene Networks Specific for Innate Immunity Define Post-traumatic Stress Disorder [Affymetrix]","Expression profiling by array","Homo sapiens",96,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63878/suppl",25754082,,"Caroline Nievergelt","Feb 27, 2015"
GSE64430,"Effect of cajanin stilbene acid and its synthetic derivatives on MCF-7 breast cancer cells","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64430/suppl",25716159,,"Onat Kadioglu","Feb 27, 2015"
GSE64814,"Gene Networks Specific for Innate Immunity Define Post-traumatic Stress Disorder","Expression profiling by array;Expression profiling by high throughput sequencing","Homo sapiens",284,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64814/suppl",25754082,,"Caroline Nievergelt","Feb 27, 2015"
GSE66320,"Transcriptional profiling of host gene expression in chicken embryo fibroblasts infected with Reticuloendotheliosis virus strain HA1101","Expression profiling by array","Gallus gallus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66320/suppl",,,"Ji Miao","Feb 27, 2015"
GSE66332,"Gene expression profiling of perinatal or adult regulatory T cells (Tregs)","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66332/suppl",25791085,,"CBDM Lab","Feb 27, 2015"
GSE66335,"EphA6 promotes angiogenesis and prostate cancer metastasis and is associated with human prostate cancer progression","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66335/suppl",,,"shibao li","Feb 27, 2015"
GSE66336,"Mechanical stress enhances CD9 expression in cultured podocytes","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66336/suppl",25503725,,"Karlhans Endlich","Feb 27, 2015"
GSE66349,"Rat gene expression in the Nucleus Accumbens in Incubation of Cocaine Craving","Expression profiling by array","Rattus norvegicus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66349/suppl",26019323,,"Matthew Suderman","Feb 27, 2015"
GSE66350,"Role of DNA Methylation in the Nucleus Accumbens in Incubation of Cocaine Craving","Expression profiling by array;Methylation profiling by array","Rattus norvegicus",40,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66350/suppl",26019323,,"Matthew Suderman","Feb 27, 2015"
GSE66354,"Investigation of the mechansim underlying the inflammatory phenotype in Group A ependymoma","Expression profiling by array","Homo sapiens",149,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66354/suppl",25968456,,"Andrew M Donson","Feb 27, 2015"
GSE55816,"Gene expression of ultra violet irradiation of silk worm Bombyx mori larvae","Expression profiling by array","Bombyx mori",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55816/suppl",25714339,,"Hiromasa Ono","Feb 26, 2015"
GSE56736,"Genome wide expession analysis of mouse bone marrow derive macrophage (Bmdm) cell stimulated with cytokine and infected with mycobacterium tuberculosis","Expression profiling by array","Mus musculus",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56736/suppl",25790379,,"Harukazu Suzuki","Feb 26, 2015"
GSE57098,"Transcriptome analysis of CD4+ T cells in experimental autoimmune encephalitomyelitis","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57098/suppl",25665584,,"Volker Siffrin","Feb 26, 2015"
GSE58585,"Tumorigenic carryover effects of early life exposure to dichloroacetic acid in male B6C3F1 mice","Expression profiling by array","Mus musculus",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58585/suppl",25913432,,"Susan Hester","Feb 26, 2015"
GSE63377,"Gene expression change in the cerebellum and prefrontal cortex of depression rats","Expression profiling by array","Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63377/suppl",25716693,,"Yuta Yamamoto","Feb 26, 2015"
GSE63617,"Gene expression profiling of the AD11 anti-NGF transgenic mouse model of neurodegeneration at 1, 3, 6, 15 months of age","Expression profiling by array","Mus musculus",119,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63617/suppl",19604602,,"Ivan Arisi","Feb 26, 2015"
GSE65069,"5Z-7-Oxozeanol inhibits the effect of TGFB1 on human gingival fibroblasts","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65069/suppl",25927238,,"David E Carter","Feb 26, 2015"
GSE66281,"Global expression profile of spleen DNAM-1+ and DNAM-1- NK cells.","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66281/suppl",,,"Jason Sewoong Lee","Feb 26, 2015"
GSE10214,"Expression data from memory P14 transgenic T cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10214/suppl",,,"Shruti Subramaniam","Feb 25, 2015"
GSE40217,"Transcriptome profiling reveals a genomewide role of G-proteins","Expression profiling by array","Arabidopsis thaliana",8,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40217/suppl",25668726,,"Nandula Raghuram","Feb 25, 2015"
GSE48219,"Gene expression profile of influenza virus antigen-activated or in vitro stimulated murine CD8+ T cells on day 7","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48219/suppl",25709008,,"Wolfgang Weninger","Feb 25, 2015"
GSE51212,"Whole transcriptome analysis of erlotinib treatment in EGFR-mutant cells","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51212/suppl",25686219,,"Stephen Michael Rothenberg","Feb 25, 2015"
GSE51450,"Gene expression profiling of FFPE breast cancer samples [Affymetrix platform]","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51450/suppl",25844937,,"Maurizio Callari","Feb 25, 2015"
GSE51451,"Gene expression profiling of FFPE breast cancer samples [Illumina DASL WG platform]","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51451/suppl",25844937,,"Maurizio Callari","Feb 25, 2015"
GSE51452,"Gene expression profiling of FFPE breast cancer samples [Affymetrix vs. Illumina]","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51452/suppl",25844937,,"Maurizio Callari","Feb 25, 2015"
GSE65737,"Differential microarray expression profile analysis of long non-coding RNAs in umbilical cord vein plasma from normal and gestational diabetes-induced macrosomia","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65737/suppl",25997527,,"Shi Zhonghua","Feb 25, 2015"
GSE66259,"Gene expression in mouse DRG neurons at 2 or 5 days post-sciatic lesion in WT and Nfil3-KO","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66259/suppl",,,"Ronald E van Kesteren","Feb 25, 2015"
GSE18843,"Study of the role of AMP-activated protein kinase (AMPK) in heart","Expression profiling by array","Mus musculus",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18843/suppl",,,"Claudine DELOMENIE","Feb 24, 2015"
GSE25186,"Genome-wide gene expression analysis in primary ciliary dyskinesia patients","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25186/suppl",24516614,,"Maciej Geremek","Feb 24, 2015"
GSE56671,"Expression data from MEFs wt cells starved as compared to MEFs wt cells grown in Normal Medium","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56671/suppl",25720963,,"Rossella De Cegli","Feb 24, 2015"
GSE56672,"Expression data from PPP3R1 cell line starved as compared to PPP3R1 cell line grown in Normal Medium","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56672/suppl",25720963,,"Rossella De Cegli","Feb 24, 2015"
GSE56673,"The transcriptional response to PPP3R1","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56673/suppl",25720963,,"Rossella De Cegli","Feb 24, 2015"
GSE58244,"Role of Notch receptors in ozone induced lung injury in mice","Expression profiling by array","Mus musculus",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58244/suppl",25658374,,"Dr. Steven Kleeberger","Feb 24, 2015"
GSE58678,"Expression analysis of individual homoeologous wheat genome- and rye genome-specific transcripts in a 2BS.2RL wheat-rye translocation","Expression profiling by array","Aegilops speltoides;Aegilops tauschii;Secale cereale;Triticum aestivum;Triticum urartu",12,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58678/suppl",25747040,,"Tong Geon Lee","Feb 24, 2015"
GSE59357,"Gene expression profiles of dasatinib-resistant and dasatinib-sensitive pancreatic cancer cell lines","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59357/suppl",25637283,,"Chien Wen-Wen","Feb 24, 2015"
