Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE35696,"SIN3A-regulated LIF-responsive genes in MCF7 cells","Expression profiling by array","Homo sapiens",11,GDS4388,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35696/suppl",22783022,,"Wouter Van Delm","Aug 02, 2012"
GSE36542,"Protein Arginine Methyltransferase 6 dependent gene expression and splicing: Association with breast cancer outcomes","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36542/suppl",22673335,,"Michael Andrew Pearen","Aug 02, 2012"
GSE36782,"Glioma-propagating cells as an in vitro screening platform: PLK1 as a case study","Expression profiling by array","Homo sapiens",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36782/suppl",22927677,,"Edwin Sandanaraj","Aug 02, 2012"
GSE36995,"PGE2-induced OSM expression ","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36995/suppl",22844123,,"Sashwati Roy","Aug 02, 2012"
GSE37790,"Tristetraprolin is a tumor suppressor that impairs Myc-induced lymphoma and abolishes the malignant state [Lymphoma].","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37790/suppl",22863009,,"John Lamoine Cleveland","Aug 02, 2012"
GSE37791,"Tristetraprolin is a tumor suppressor that impairs Myc-induced lymphoma and abolishes the malignant state [retrovirally infected ex vivo lymphoma]","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37791/suppl",22863009,,"John Lamoine Cleveland","Aug 02, 2012"
GSE37792,"Tristetraprolin is a tumor suppressor that impairs Myc-induced lymphoma and abolishes the malignant state","Expression profiling by array","Mus musculus",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37792/suppl",22863009,,"John Lamoine Cleveland","Aug 02, 2012"
GSE38622,"Bmal1 controls circadian cell proliferation and susceptibility to UVB-induced DNA damage in the epidermis [telogen].","Expression profiling by array","Mus musculus",13,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38622/suppl",22753467,,"mikhail viktorovich geyfman","Aug 02, 2012"
GSE38623,"Bmal1 controls circadian cell proliferation and susceptibility to UVB-induced DNA damage in the epidermis [Anagen]","Expression profiling by array","Mus musculus",13,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38623/suppl",22753467,,"mikhail viktorovich geyfman","Aug 02, 2012"
GSE38624,"Bmal1 controls circadian cell proliferation and susceptibility to UVB-induced DNA damage in the epidermis [Bmal1 KO]","Expression profiling by array","Mus musculus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38624/suppl",22753467,,"mikhail viktorovich geyfman","Aug 02, 2012"
GSE38625,"Bmal1 controls circadian cell proliferation and susceptibility to UVB-induced DNA damage in the epidermis","Expression profiling by array","Mus musculus",30,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38625/suppl",22753467,,"mikhail viktorovich geyfman","Aug 02, 2012"
GSE39216,"Difference expression analyses before and after human fucosyltransferase gene 1 transfection into ovarian  cancer clear cell line (Human cancer array)","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39216/suppl",,,"Ziwei Feng","Aug 02, 2012"
GSE39773,"The effect on gene expression by the knockdown of lincRNAs","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39773/suppl",24403050,,"Masashi Idogawa","Aug 02, 2012"
GSE39811,"Gene expression changes in Dhcr7 knockout brain, lung and liver at E18.5 compared to wild-type embryos","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39811/suppl",,,"Michael Falduto","Aug 02, 2012"
GSE39813,"Gene expression changes in testes from Abcg8 knockout mice compared to wild-type mice or to Abcg8 knockout mice where plant sterol entry was blocked by ezetimibe","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39813/suppl",,,"Michael Falduto","Aug 02, 2012"
GSE39824,"Expression data from Chicken duodenum","Expression profiling by array","Gallus gallus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39824/suppl",,,"Samuel E Aggrey","Aug 02, 2012"
GSE13546,"Genome-wide transcriptional response of the archaeon Thermococcus gammatolerans to cadmium","Expression profiling by array","Thermococcus gammatolerans",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13546/suppl",22848664,,"Arnaud Lagorce","Aug 01, 2012"
GSE18123,"Blood gene expression signatures distinguish autism spectrum disorders from controls","Expression profiling by array","Homo sapiens",285,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18123/suppl",23227143,,"Sek Won Kong","Aug 01, 2012"
GSE21588,"Genes involved in synthesis of lipoteichoic acids are induced when  Bifidobacterium animalis subsp. lactis BB12 is incubated with Human Enterocyte-Like Caco-2 Cells","Expression profiling by array","Bifidobacterium animalis subsp. lactis;Bifidobacterium animalis subsp. lactis BB-12",1,,"GPR;GPS;TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21588/suppl",,,"Martin Bastian Pedersen","Aug 01, 2012"
GSE22809,"Expression data from lack of DNA topoisomerase I, DNA topoisomerase II and complete lack of both topoisomerases","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22809/suppl",23284296,,"Jakob Madsen Pedersen","Aug 01, 2012"
GSE27019,"Role of transcriptional regulators IFRD1 and IFRD2 in intestinal lipid absorption and obesity","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27019/suppl",,,"Johannes Rainer","Aug 01, 2012"
GSE29749,"An Emerging Threat to Honey Bees from the Parasitic Phorid Fly Apocephalus borealis","Expression profiling by array","Ambidensovirus;Apis mellifera;Ascovirus;Betabaculovirus;Birnaviridae;Black beetle virus;Cypovirus;Fungi;Gammabaculovirus;Iridovirus;Luteovirus;unclassified viruses;unidentified baculovirus;unidentified entomopoxvirus",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29749/suppl",,,"Charles Runckel","Aug 01, 2012"
GSE30662,"Comparison of human Rheumatoid arthritis patient peripheral whole blood mRNAs just before and after Leukocytapheresis","Expression profiling by array","Homo sapiens",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30662/suppl",,,"Satoshi Kondo","Aug 01, 2012"
GSE30790,"Effects of fzr1 knockdown on senescence-associated gene expression in human diploid fibroblasts.","Expression profiling by array","Homo sapiens",2,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30790/suppl",22178396,,"Satoshi Kondo","Aug 01, 2012"
GSE30974,"Expression data from bacterial co-infection study in mice","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30974/suppl",,,"Michael George","Aug 01, 2012"
GSE31053,"Response of Shewanella oneidensis wild type and arcA mutant strains to H2O2","Expression profiling by array","Shewanella oneidensis;Shewanella oneidensis MR-1",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31053/suppl",24214945,,"haichun gao","Aug 01, 2012"
GSE31312,"Development and application of a new immunophenotypic algorithm for molecular subtype classification of Diffuse Large B-Cell Lymphoma (DLBCL): Report from an International DLBCL Rituximab-CHOP Consortium Program Study","Expression profiling by array","Homo sapiens",498,,"CEL;PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31312/suppl",23775435;23982177;22437443,,"Yan Li","Aug 01, 2012"
GSE31450,"LAP2beta-induced change in gene expression in gastric cancer cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31450/suppl",22745766,,"Seon-Young Kim","Aug 01, 2012"
GSE31686,"Differential gene expression analysis of murine liver and kidney following exposure to malarial parasite","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31686/suppl",,,"Genotypic technology","Aug 01, 2012"
GSE31687,"Differential gene expression profile of y79 retinoblastoma cells in response to Anti - HMGA2 siRNA treatment","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31687/suppl",,,"Genotypic technology","Aug 01, 2012"
GSE31695,"Comparison of Differences in Gene Expression in the Ventral Tegmental Area of 5 Pairs of Rat Lines Selectively Bred for High or Low Alcohol Consumption","Expression profiling by array","Rattus norvegicus",91,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31695/suppl",22579914,,"Mark William Kimpel","Aug 01, 2012"
GSE31705,"Comparison of Differences in Gene Expression in the Nucleus Accumbens Shell of 5 Pairs of Rat Lines Selectively Bred for High or Low Alcohol Consumption","Expression profiling by array","Rattus norvegicus",97,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31705/suppl",22579914,,"Mark William Kimpel","Aug 01, 2012"
GSE31708,"Comparison of Differences in Gene Expression in the Central Nucleus of the Amygdala (CeA) of 5 Pairs of Rat Lines Selectively Bred for High or Low Alcohol Consumption","Expression profiling by array","Rattus norvegicus",96,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31708/suppl",22579914,,"Mark William Kimpel","Aug 01, 2012"
GSE31709,"Comparison of Differences in Gene Expression in brain of 5 Pairs of Rat Lines Selectively Bred for High or Low Alcohol Consumption","Expression profiling by array","Rattus norvegicus",284,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31709/suppl",22579914,,"Mark William Kimpel","Aug 01, 2012"
GSE31822,"Comparison of the gene expression profiles between iPS-OSH, iPS-J, ESC and MEF.","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31822/suppl",,,"Shih-Ping Liu","Aug 01, 2012"
GSE31955,"Effect of miR-144/miR451 expression on TC-1 lung epithelial cell responses to influenza infection for 24 hours [Expression]","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31955/suppl",,,"madhumati gundapuneni","Aug 01, 2012"
GSE31957,"Effect of miR-144/miR451 expression on TC-1 lung epithelial cell responses to influenza infection for 24 hours","Expression profiling by array;Other","Mus musculus",10,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31957/suppl",,,"madhumati gundapuneni","Aug 01, 2012"
GSE32936,"IGF1-receptor signalling attenuates the age-related decline of diastolic cardiac function","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32936/suppl",22589390,,"Antje Lindecke","Aug 01, 2012"
GSE33574,"Sugarcane Expression Data from Stress Time Series","Expression profiling by array","Saccharum hybrid cultivar (mixed);Saccharum officinarum",6,,,,22610347,,"Milton Yutaka Nishiyama Jr","Aug 01, 2012"
GSE33760,"Transcriptomic analyis of the response of porcine PBMC to stimulation with concanavalin A","Expression profiling by array","Sus scrofa",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33760/suppl",23038743,,"James Michael Wilkinson","Aug 01, 2012"
GSE33967,"MondoA is highly expressed in acute lymphoblastic leukemia and modulates metabolism, differentiation and survival","Expression profiling by array","Homo sapiens",5,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33967/suppl",22748921,,"Olivia Prazeres da Costa","Aug 01, 2012"
GSE35022,"Identification of translationally deregulated proteins during inflammation","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35022/suppl",22915601,,"Tobias Schmid","Aug 01, 2012"
GSE35082,"INTEGRATIVE ONCOGENOMIC AND HIGH-THROUGHPUT SEQUENCING ANALYSES OF THE COMMONLY DELETED REGION IN CHROMOSOME 7q32 IN SPLENIC MARGINAL ZONE LYMPHOMA (expression)","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35082/suppl",22816737,,"Vicente Jose Fresquet","Aug 01, 2012"
GSE35383,"INTEGRATIVE ONCOGENOMIC AND HIGH-THROUGHPUT SEQUENCING ANALYSES OF THE COMMONLY DELETED REGION IN CHROMOSOME 7q32 IN SPLENIC MARGINAL ZONE LYMPHOMA","Genome variation profiling by array;Expression profiling by array;SNP genotyping by SNP array;Genome variation profiling by SNP array","Homo sapiens",148,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35383/suppl",22816737,,"Vicente Jose Fresquet","Aug 01, 2012"
GSE35864,"The National NeuroAIDS Tissue Consortium Brain Gene Array: Two types of HIV-associated neurocognitive impairment","Expression profiling by array","Homo sapiens",72,GDS4358,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35864/suppl",23049970,,"Jessica Winkler","Aug 01, 2012"
GSE36172,"Gene expression profiling of human peripheral T cell lymphoma cases vs. reactive lymph nodes","Expression profiling by array","Homo sapiens",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36172/suppl",22801959;23536439;25386922,,"Esperanza Martín-Sánchez","Aug 01, 2012"
GSE36276,"Microarray development for the Grooved carpet shell clam, Ruditapes decussatus: Functional approach to host parasite interaction","Expression profiling by array","Ruditapes decussatus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36276/suppl",24168212,,"Massimo Milan","Aug 01, 2012"
GSE36645,"Transcriptome comparison of S. pyogenes strains MGAS2221 and 2221ΔFasX following exposure to human plasma","Expression profiling by array","Streptococcus pyogenes",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36645/suppl",22882718,,"Paul Sumby","Aug 01, 2012"
GSE36797,"Oleic acid-dependent modulation of Nitric Oxide Associated 1 protein levels regulate nitric oxide mediate signaling in plant defense.","Expression profiling by array","Arabidopsis thaliana",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36797/suppl",,,"Mihir Kumar Mandal","Aug 01, 2012"
GSE36839,"Expression data from OE33 oesophageal adenocarcinoma tumour cells following 24 hour co-culture with human adipose tissue explants or control M199 medium.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36839/suppl",,,"Graham P Pidgeon","Aug 01, 2012"
GSE36840,"Expression data from OE33 oesophageal adenocarcinoma tumour cells following 24 hour co-culture with human adipocytes or control M199 medium.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36840/suppl",,,"Graham P Pidgeon","Aug 01, 2012"
GSE36841,"Expression data from OE33 oesophageal adenocarcinoma tumour cells following 24 hour co-culture with human adipocytes, adipose tissue explants or control M199 medium","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36841/suppl",,,"Graham P Pidgeon","Aug 01, 2012"
GSE36970,"KDM4B- and KDM6B-regulated genes in human mesenchymal stem cell osteogenic differentiation","Expression profiling by array","Homo sapiens",9,,"CEL;CHP;JPG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36970/suppl",22770241,,"Bo Yu","Aug 01, 2012"
GSE38014,"Pulmonary innate immune response to ozone and TLR2 agonist Pam3CYS in C57BL/6 mice","Expression profiling by array","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38014/suppl",23002100,,"David Schwartz","Aug 01, 2012"
GSE38172,"Gene expression profiling and pathway analysis of human bronchial epithelial cells exposed to airborne particulate matter collected from Saudi Arabia","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38172/suppl",,,"Hong Sun","Aug 01, 2012"
GSE38175,"The histone demethylase PHF8 is essential for cytoskeleton dynamics","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38175/suppl",22850744,,"Elena Asensio","Aug 01, 2012"
GSE38305,"Promoter DNA methylation couples genome-defense mechanisms to epigenetic reprogramming in the mouse germline (part 1)","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38305/suppl",22949617,,"Jamie Hackett","Aug 01, 2012"
GSE38306,"Promoter DNA methylation couples genome-defense mechanisms to epigenetic reprogramming in the mouse germline (part 2)","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38306/suppl",22949617,,"Jamie Hackett","Aug 01, 2012"
GSE38307,"Promoter DNA methylation couples genome-defense mechanisms to epigenetic reprogramming in the mouse germline","Expression profiling by array","Mus musculus",5,,,,22949617,,"Jamie Hackett","Aug 01, 2012"
GSE38584,"Hierarchical regulation in a KRAS pathway-dependent transcriptional network revealed by a reverse-engineering approach (7TF and control)","Expression profiling by array","Rattus norvegicus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38584/suppl",22864383,,"Nils Blüthgen","Aug 01, 2012"
GSE38585,"Hierarchical regulation in a KRAS pathway-dependent transcriptional network revealed by a reverse-engineering approach (RAS-ROSE and ROSE with siRNA)","Expression profiling by array","Rattus norvegicus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38585/suppl",22864383,,"Nils Blüthgen","Aug 01, 2012"
GSE38614,"Hierarchical regulation in a KRAS pathway-dependent transcriptional network revealed by a reverse-engineering approach","Expression profiling by array","Rattus norvegicus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38614/suppl",22864383,,"Nils Blüthgen","Aug 01, 2012"
GSE38870,"Expression data of satellite cells through muscle injury time course","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38870/suppl",23046558,,"Bradley B Olwin","Aug 01, 2012"
GSE38933,"Mutational analysis of the pentose phosphate pathway and the Entner-Doudoroff pathway in Gluconobacter oxydans reveals improved growth of an edd-eda deletion mutant on mannitol","Expression profiling by array","Gluconobacter oxydans 621H",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38933/suppl",22843527,,"Tino Polen","Aug 01, 2012"
GSE38955,"Expression profiling of purified hematopoietic stem cells from patients with MDS and healthy controls","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38955/suppl",22753872,,"Britta Will","Aug 01, 2012"
GSE39065,"Adaptively evolved yeast mutants on galactose shows trade-offs in carbon utilization on glucose.","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39065/suppl",23376593,,"Kuk-Ki Hong","Aug 01, 2012"
GSE39185,"Transcriptomic analysis of an evolutionary strain of Saccharomyces cerevisiae resistant to cobalt 10mM","Expression profiling by array","Saccharomyces cerevisiae",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39185/suppl",23864114,,"Laurent Benbadis","Aug 01, 2012"
GSE39222,"The X-linked H3K27me3 demethylase Utx is required for embryonic development in a sex specific manner","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",14,,"TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39222/suppl",22826230,,"Albert W Cheng","Aug 01, 2012"
GSE39345,"Microarray gene expression profiles of peripheral blood mononuclear cells in patients with advanced stage non-small cell lung cancer treated with first line combination chemotherapy","Expression profiling by array","Homo sapiens",69,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39345/suppl",,,"yungche chen","Aug 01, 2012"
GSE39455,"Polycyclic aromatic hydrocarbons as skin carcinogens: Comparison of benzo[a]pyrene, dibenzo[def,p]chrysene and three environmental mixtures in the FVB/N mouse","Expression profiling by array","Mus musculus",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39455/suppl",22935520;25908611,,"Susan C. Tilton","Aug 01, 2012"
GSE39473,"The X-linked H3K27me3 demethylase Utx is required for embryonic development in a sex specific manner [Agilent array data]","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39473/suppl",22826230,,"Albert W Cheng","Aug 01, 2012"
GSE39477,"Prospective transcriptomic identification and validation of a circulating biomarker panel for human lymphatic vascular insufficiency","Expression profiling by array","Homo sapiens",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39477/suppl",,,"Stanley G. Rockson","Aug 01, 2012"
GSE39631,"action of microgravity on root development-Action of microgravity on root development","Expression profiling by array","Arabidopsis thaliana",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39631/suppl",,,"Soubigou-Taconnat Ludivine","Aug 01, 2012"
GSE39765,"Development of gene expression signature for defining the cell potency of muscle derived stem cells (MDSC) from mice of diffferent genotypes","Expression profiling by array","Mus musculus",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39765/suppl",,,"Bipasha Bose","Aug 01, 2012"
GSE39767,"Expression data from OsRP1L1-overexpressing plant leaf in japonica rice (cv. Ishikari-shiroge (I-S))","Expression profiling by array","Oryza sativa;Oryza sativa Japonica Group",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39767/suppl",,,"Xuming Wang","Aug 01, 2012"
GSE39770,"Expression data from embryonic stem cells following siRNA transfection of UPS members [Differentiation_ES]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39770/suppl",23103054,,"Shannon Buckley","Aug 01, 2012"
GSE39771,"Expression data from embryonic stem cells following siRNA transfection of UPS members [self_renewal]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39771/suppl",23103054,,"Shannon Buckley","Aug 01, 2012"
GSE39772,"Regulation of Pluripotency and Cellular Reprogramming by the Ubiquitin Proteasome System","Expression profiling by array","Mus musculus",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39772/suppl",23103054,,"Shannon Buckley","Aug 01, 2012"
GSE39778,"Role of SIRT1 in diet-induced metabolic diseases","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39778/suppl",22006157,,"NIEHS Microarray Core","Aug 01, 2012"
GSE39795,"Human cartilage zone arrays","Expression profiling by array","Homo sapiens",12,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39795/suppl",,,"Shawn Patrick Grogan","Aug 01, 2012"
GSE39796,"Bovine cartilage zone arrays","Expression profiling by array","Bos taurus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39796/suppl",,,"Shawn Patrick Grogan","Aug 01, 2012"
GSE39797,"Cartilage zone arrays","Expression profiling by array","Bos taurus;Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39797/suppl",,,"Shawn Patrick Grogan","Aug 01, 2012"
GSE39804,"Inference of pathways, non-coding RNAs and regulatory elements during iron deprivation of Synechocystis based on comprehensive expression profiling","Expression profiling by array","Synechocystis sp. PCC 6803",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39804/suppl",23275872,,"Jens Georg","Aug 01, 2012"
GSE11572,"Klf4","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11572/suppl",,,"Lars Bullinger","Jul 31, 2012"
GSE17999,"ZBTB32 Is an Early Repressor of the CIITA MHC Class II Gene Expression during B Cell Differentiation to Plasma Cells","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17999/suppl",22851713,,"Jeremy Boss","Jul 31, 2012"
GSE18099,"Growth factor influence on the gene expression profile of human meibomian gland epithelial cells","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18099/suppl",23493293,,"David A Sullivan","Jul 31, 2012"
GSE20380,"Global transcriptional response of E. coli to the presence and absence of bile salts","Expression profiling by array","Escherichia coli",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20380/suppl",,,"Kate McInnerney","Jul 31, 2012"
GSE25979,"Comparison of EPC vs donor matched HUVEC","Expression profiling by array","Homo sapiens",10,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25979/suppl",,,"Jyotsna Pippal","Jul 31, 2012"
GSE28640,"Ares Swanson MBNL mutant study","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28640/suppl",20098426;22427994,,"Manny Ares","Jul 31, 2012"
GSE28707,"The effect of underfeeding on gene expression in the bovine tract during postpartum","Expression profiling by array","Bos taurus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28707/suppl",23131127,,"Isabelle Hue","Jul 31, 2012"
GSE31342,"Response of Methicillin-resistant Staphylococcus aureus to Amicoumacin A","Expression profiling by array","Staphylococcus aureus;Staphylococcus aureus subsp. aureus COL;Staphylococcus aureus subsp. aureus MRSA252;Staphylococcus aureus subsp. aureus MSSA476;Staphylococcus aureus subsp. aureus MW2;Staphylococcus aureus subsp. aureus Mu50;Staphylococcus aureus subsp. aureus N315;Staphylococcus aureus subsp. aureus NCTC 8325;Staphylococcus aureus subsp. aureus USA300",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31342/suppl",22479511,,"Jan Pané-Farré","Jul 31, 2012"
