Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE11432,"Direct transcriptional targets of the HHV 8/KSHV Rta Lytic Switch Protein","Expression profiling by array","Chlorocebus aethiops;Human herpesvirus 8",36,,,,18715905,,"David M. Lukac","Aug 31, 2008"
GSE11982,"Expression data from WT and E2A-KO bone marrow stem and progenitor cell subfractions.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11982/suppl",,,"Robert Månsson","Aug 31, 2008"
GSE12137,"LEAFY COTYLEDON1 is a key regulator of fatty acid biosynthesis in Arabidopsis thaliana","Expression profiling by array","Arabidopsis thaliana",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12137/suppl",18689444,,"Jinye Mu","Aug 31, 2008"
GSE12445,"Expression data from melanoma cell lines 224 and BL transfected with siRNA-NRASQ61R","Expression profiling by array","Homo sapiens",51,GDS3517,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12445/suppl",18814281,,"Fei Huang","Aug 31, 2008"
GSE7759,"Spatial and Temporal Analysis of Gene Expression During Growth and Fusion of the Mouse Facial Prominences","Expression profiling by array","Mus musculus",112,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7759/suppl",20016822,,"Trevor Williams","Aug 30, 2008"
GSE10928,"Arabidopsis wild-type vs. vip3","Expression profiling by array","Arabidopsis thaliana",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10928/suppl",18725930,,"Sookyung Oh","Aug 30, 2008"
GSE11726,"Activity Deprivation-Induced Transcriptional Changes in the P21 Cochlear Nucleus ","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11726/suppl",18945907,,"Julie Harris","Aug 30, 2008"
GSE11773,"Influence of BrpA on critical virulence attributes of Streptococcus mutans","Expression profiling by array","Streptococcus mutans",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11773/suppl",16585759,,"Robert A Burne","Aug 30, 2008"
GSE12056,"Expression Profile of CREB knockdown in Myeloid Leukemia Cells","Expression profiling by array","Homo sapiens",20,GDS3487,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12056/suppl",18801183,,"matteo pellegrini","Aug 30, 2008"
GSE12580,"Blastocyst Injection of Wild Type Embryonic Stem Cells Induces Global Corrections in Mdx Mice.","Expression profiling by array","Mus musculus",5,GDS4199,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12580/suppl",19277212,,"Agnes Viale","Aug 30, 2008"
GSE12609,"Transcription factor Arx null brains (fulp-affy-mouse-364520)","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12609/suppl",18799476,,"Winnie Liang","Aug 30, 2008"
GSE12610,"Diabetes and the retina (eldre-affy-mouse-319092)","Expression profiling by array","Mus musculus",5,GDS3657,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12610/suppl",,,"Winnie Liang","Aug 30, 2008"
GSE12627,"Non-supervised hierarchical clustering of gene expression data","Expression profiling by array","Homo sapiens",52,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12627/suppl",19293190,,"yuanyuan zha","Aug 30, 2008"
GSE8568,"EXPRESSION PROFILING IN shlOXL2 AND shSNAIL IN HACA CELLS","Expression profiling by array","Mus musculus",6,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8568/suppl",,,"Gema Moreno-Bueno","Aug 29, 2008"
GSE9690,"SAOS-2 cells, RBP2 knockdown or pRB overexpression","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9690/suppl",18722178,,"Elizaveta V Benevolenskaya","Aug 29, 2008"
GSE10560,"U937 cells: differentiating vs. undifferentiated","Expression profiling by array","Homo sapiens",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10560/suppl",18722178,,"Elizaveta V Benevolenskaya","Aug 29, 2008"
GSE11544,"Expression data from  Pseudomonas aeruginosa infiltrated into resistant and susceptible cultivars of Nicotiana tabacum.","Expression profiling by array","Pseudomonas aeruginosa;Pseudomonas aeruginosa PAO1",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11544/suppl",18641163,,"Tiffany L Weir","Aug 29, 2008"
GSE12071,"Gene expression variation to predict 10-year survival in lymph-node-negative breast cancer","Expression profiling by array","Homo sapiens",46,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12071/suppl",18778486,,"Elin Karlsson","Aug 29, 2008"
GSE12598,"Expression data from Magnaporthe oryzae (M. grisea) in response to darkness","Expression profiling by array","Magnaporthe grisea;Magnaporthe oryzae",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12598/suppl",,,"Kwangwon Lee","Aug 29, 2008"
GSE12604,"Comparison of corneal and conjunctival keratinocyte clones","Expression profiling by array","Sus scrofa",6,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12604/suppl",18830243,,"Sylvain Pradervand","Aug 29, 2008"
GSE12608,"Rhesus macaque rhadinovirus (RRV) gene expression in vivo			 ","Expression profiling by array","Macaca mulatta;Macaca mulatta rhadinovirus 17577",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12608/suppl",18757778,,"Scott William Wong","Aug 29, 2008"
GSE12615,"Ovarian Cancer Cell Lines pre-microRNA Transfection","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12615/suppl",18560586,,"Kevin G Becker","Aug 29, 2008"
GSE8909,"Profiling differentially expressed earthworm genes in response to TNT, RDX, or TNT+RDX exposure.","Expression profiling by array","Eisenia fetida",40,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8909/suppl",18366604,,"Ping Gong","Aug 28, 2008"
GSE12544,"Analysis of genes associated with MYC in maintaining tumorigenesis","Expression profiling by array","Mus musculus",16,,,,18535662,,"Stanford Microarray Database (SMD)","Aug 28, 2008"
GSE12589,"CMV infection induces a rapid and sustained change in the expression of Natural Killer Cell Receptors on CD8+ T Cells","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12589/suppl",18354177,,"Amber van Stijn","Aug 28, 2008"
GSE6370,"Transcriptomic analysis of src1 mutant","Expression profiling by array","Saccharomyces cerevisiae",9,,,,18762579,,"Jose E. Perez-Ortin","Aug 27, 2008"
GSE9242,"Dietary folate depletion and repletion in A/J and C57BL/6J mice","Expression profiling by array","Mus musculus",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9242/suppl",18697859,,"Joseph Nadeau","Aug 27, 2008"
GSE9243,"Dietary folate depletion and repletion in C57BL/6J mice, ApoE knockout mice, and choline supplemented C57BL/6J mice","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9243/suppl",18697859,,"Joseph Nadeau","Aug 27, 2008"
GSE9245,"Dietary folate depletion and repletion","Expression profiling by array","Mus musculus",60,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9245/suppl",18697859,,"Joseph Nadeau","Aug 27, 2008"
GSE11072,"Global analysis of metastasis-associated gene expression in the primary cultures from clinical specimens of ccRCC","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11072/suppl",18546293,,"Guangwen Cao","Aug 27, 2008"
GSE11949,"Effect of dietary immunostimulation in head kidney and spleen of rainbow trout","Expression profiling by array","Oncorhynchus mykiss",4,,,,,,"Joan C Balasch","Aug 27, 2008"
GSE12514,"Sessile serrated adenomas and conventional adenomas of the colon","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12514/suppl",19172291,,"maria caruso","Aug 27, 2008"
GSE12576,"Inducible expression of PrPC in mouse skeletal muscles results in myopathy characterized by changes in gene expression ","Expression profiling by array","Mus musculus",53,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12576/suppl",19400950,,"Debra Parchaliuk","Aug 27, 2008"
GSE9631,"Response of the adipose tissue transcriptome to dihydrotestosterone in mice","Expression profiling by array","Mus musculus",16,GDS3488,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9631/suppl",18728228,,"Ezequiel L Calvo","Aug 26, 2008"
GSE10279,"Khd1p associated mRNAs","Expression profiling by array","Saccharomyces cerevisiae",7,,"PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10279/suppl",18805955,,"Andre Gerber","Aug 26, 2008"
GSE10647,"DsbA plays a critical and multi-faceted role in the production of secreted virulence factors by Erwinia carotovora ","Expression profiling by array","Pectobacterium atrosepticum;Pectobacterium carotovorum",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10647/suppl",18562317,,"Pete Hedley","Aug 26, 2008"
GSE12045,"Expression profiles and ChIP on chip genomewide experiments with dl1500 virus (expressing WT small e1a).","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",19,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12045/suppl",18719284,,"Siavash K Kurdistani","Aug 26, 2008"
GSE12046,"Expression profiles and ChIP on chip genomewide experiments with R2G mutant virus ","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",6,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12046/suppl",18719284,,"Siavash K Kurdistani","Aug 26, 2008"
GSE12047,"Expression profiles and ChIP on chip genomewide experiments with deltaCR2 mutant virus ","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",5,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12047/suppl",18719284,,"Siavash K Kurdistani","Aug 26, 2008"
GSE12533,"Activity of the Bacillus anthracis 20 kDa protective antigen component","Expression profiling by array","Homo sapiens",14,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12533/suppl",18808698,,"Rasha Hammamieh","Aug 26, 2008"
GSE12543,"Profiles and ChIP on chip experiments with dl1500 virus (expressing WT small e1a), R2G and deltaCR2 mutant viruses","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",30,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12543/suppl",18719284,,"Siavash K Kurdistani","Aug 26, 2008"
GSE12545,"Global gene expression analysis between Gfi1+/+ and Gfi1-/- splenic B cells","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12545/suppl",18941212,,"Robert Geffers","Aug 26, 2008"
GSE9710,"Telomerase inhibitor TMPyP4 induced widespread gene expression ","Expression profiling by array","Homo sapiens",8,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9710/suppl",19211664,,"Anjali Verma","Aug 25, 2008"
GSE11266,"Cross-talk between Estrogen Receptor-related Receptor alpha (ERRalpha) and Estrogen Receptor (ERalpha) pathways.","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11266/suppl",18974123,,"Dmitri A Kazmin","Aug 25, 2008"
GSE11508,"Regulatory networks define phenotypic classes of human stem cell lines","Expression profiling by array","Homo sapiens",219,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11508/suppl",18724358,,"Franz-Josef Mueller","Aug 25, 2008"
GSE11706,"Microarray based analysis of temperature and oxidative stress induced messenger RNA in Schistosoma mansoni","Expression profiling by array","Schistosoma mansoni",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11706/suppl",18775750,,"Anthony Aragon","Aug 25, 2008"
GSE12210,"The Fusidic acid Stimulon of Staphylococcus aureus","Expression profiling by array","Staphylococcus aureus",4,,"TAV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12210/suppl",18786940,,"John E Gustafson, Arunachalam Muthaiyan","Aug 25, 2008"
GSE8985,"Effect of hfq-deletion on Salmonella transcriptome","Expression profiling by array","Salmonella enterica",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8985/suppl",18725932,,"Sacha Lucchini","Aug 23, 2008"
GSE10938,"In vivo endothelial transcriptional profiles of porcine coronary and iliac arteries","Expression profiling by array","Sus scrofa",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10938/suppl",18689496,,"Ji Zhang","Aug 23, 2008"
GSE12489,"Effect of phenobarbital on CAR and PXR regulated genes involved in drug metabolism and cholesterol homeostasis","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12489/suppl",19708687,,"Peter Juvan","Aug 23, 2008"
GSE12509,"Effect of TCPOBOP on CAR and PXR regulated genes involved in drug metabolism and cholesterol homeostasis","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12509/suppl",19708687,,"Peter Juvan","Aug 23, 2008"
GSE12510,"Transcriptonal profile of cord lining epithelial cells after phage integrase mediated integration","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12510/suppl",,,"Jaichandran Sivalingam","Aug 23, 2008"
GSE12529,"Phenobarbital and TCPOBOP effects on CAR and PXR regulated genes involved in drug metabolism and cholesterol homeostasis","Expression profiling by array","Mus musculus",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12529/suppl",19708687,,"Peter Juvan","Aug 23, 2008"
GSE12531,"Global gene expression analysis of undifferentiated H1 hESC, and hEB cells differentiated with SF BVF2H conditions","Expression profiling by array","Homo sapiens",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12531/suppl",18728246,,"Wayne Yu","Aug 23, 2008"
GSE8903,"Comparsion of Smad1 and Smad5 Dependent Transcript Profiles in Zebrafish","Expression profiling by array","Danio rerio",9,,,,17761518,,"Lisa J. McReynolds","Aug 22, 2008"
GSE8968,"Analysis of pvalb-egfp cells from mouse visual cortex.","Expression profiling by array","Mus musculus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8968/suppl",18714383,,"Charles Plessy","Aug 22, 2008"
GSE10280,"MF1 outbred stock liver gene expression data","Expression profiling by array","Mus musculus",110,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10280/suppl",18688273,,"anatole ghazalpour","Aug 22, 2008"
GSE11128,"Expression data from single cells from mouse primordial germ cell lineage (E6.25-E8.25, wild type and Blimp1KO)","Expression profiling by array","Mus musculus",106,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11128/suppl",18559478,,"Kazuki Kurimoto","Aug 22, 2008"
GSE11439,"Retinal gene expression in chicks during imposed myopic defocus","Expression profiling by array","Gallus gallus",8,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11439/suppl",18769560,,"Marita Pauline Feldkaemper","Aug 22, 2008"
GSE11698,"Microarray of Trex1 WT and Trex1 KO hearts on RAG2KO background","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11698/suppl",18724932,,"Daniel B Stetson","Aug 22, 2008"
GSE11954,"Expression analysis of growing and senescent activated hepatic stellate cells","Expression profiling by array","Homo sapiens",4,GDS3492,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11954/suppl",18724938,,"Valery Krizhanovsky","Aug 22, 2008"
GSE12417,"Prognostic gene signature for normal karyotype AML","Expression profiling by array","Homo sapiens",405,GDS3308;GDS3312;GDS3329,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12417/suppl",18716133,,"Klaus H Metzeler","Aug 22, 2008"
GSE12516,"Differentially expressed genes in zebrafish vascular development","Expression profiling by array","Danio rerio",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12516/suppl",18723694,,"Ramani Ramchandran","Aug 22, 2008"
GSE10722,"Altered gene expression in the brain and liver of female fathead minnows exposed to fadrozole","Expression profiling by array","Pimephales promelas",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10722/suppl",18497826,,"Daniel L. Villeneuve","Aug 21, 2008"
GSE11237,"Celecoxib pre-treatment in human colorectal adenocarcinoma patients.","Expression profiling by array","Homo sapiens",23,GDS3384,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11237/suppl",18653328,,"James Todd Auman","Aug 21, 2008"
GSE11791,"Estrogen- and Myc-regulated genes in MCF-7 breast cancer cells","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11791/suppl",18714337,,"Liz Musgrove","Aug 21, 2008"
GSE12367,"Deaf-1 regulated genes in the mouse mammary gland","Expression profiling by array","Mus musculus",4,GDS3490,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12367/suppl",18826651,,"Jane Visvader","Aug 21, 2008"
GSE12373,"Effect of pH on Cadmium Toxicity in Escherichia coli","Expression profiling by array","Escherichia coli;Escherichia coli str. K-12 substr. MG1655",8,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12373/suppl",19220470,,"Craig Worden","Aug 21, 2008"
GSE12446,"Endometrium of hormone-treated postmenopausal women","Expression profiling by array","Homo sapiens",31,GDS3313,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12446/suppl",17226044,,"Leen J Blok","Aug 21, 2008"
GSE12471,"SE2Fs Mediate A Fundamental Cell Cycle Deregulation in High-Grade Serous Ovarian Carcinomas","Expression profiling by array","Homo sapiens",39,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12471/suppl",18991331;16087957,,"Jan Oosting","Aug 21, 2008"
GSE12491,"Comprehensive assessment of the regulons controlled by the FixLJ-FixK2-FixK1 cascade in Bradyrhizobium japonicum","Expression profiling by array","Bradyrhizobium diazoefficiens USDA 110;Bradyrhizobium japonicum;Glycine max",97,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12491/suppl",18689489,,"Stefan Zoller","Aug 21, 2008"
GSE12502,"Effects of diet and age on canine skeletal muscle (biceps femoris) gene expression","Expression profiling by array","Canis lupus familiaris",12,GDS3538,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12502/suppl",19221602,,"Kelly Scott Swanson","Aug 21, 2008"
GSE12506,"Transcriptome analysis of Foxp3- CD25- regulatory T cells","Expression profiling by array","Mus musculus",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12506/suppl",18056346,,"Robert Geffers","Aug 21, 2008"
GSE5716,"Gene expression analysis of T-ALL cell lines treated with gamma-secretase inhibitor","Expression profiling by array","Homo sapiens",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5716/suppl",17873882,,"Adolfo A Ferrando","Aug 20, 2008"
GSE8837,"Transcriptional regulation by the novel Rho GTPase RhoBTB2.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8837/suppl",18762809,,"Harry Mellor","Aug 20, 2008"
GSE8866,"The undifferentiated phenotype in neuroblastoma depends on Cyclin D1 and CDK4 activity","Expression profiling by array","Homo sapiens",13,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8866/suppl",18413728,,"Rogier Versteeg","Aug 20, 2008"
GSE11071,"C1 evolved adaptive clones M1-M5","Expression profiling by array","Saccharomyces cerevisiae",29,,,,19029899,,"Gavin Sherlock","Aug 20, 2008"
GSE11507,"Gene expression profiles of sclerosing cholangitis activity in mice","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11507/suppl",18785065,,"Esten Nakken","Aug 20, 2008"
GSE12058,"Expression signatures of human HeLa cells with RNAi targetting A1 hnRNP, FUS, H hnRNP and p68-DDX5","Expression profiling by array","Homo sapiens",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12058/suppl",18698352,,"Lauro Sumoy","Aug 20, 2008"
GSE12073,"Expression data from transgenic Aire expressing pancreatic islets","Expression profiling by array","Mus musculus",12,GDS3491,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12073/suppl",18780794,,"CBDM Lab","Aug 20, 2008"
GSE12156,"Murine spleen B cells miR181b vs control (G4122A)","Expression profiling by array","Mus musculus",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12156/suppl",18762567,,"Almudena R. Ramiro","Aug 20, 2008"
GSE12158,"Murine spleen B cells miR181b vs control (G4122F)","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12158/suppl",18762567,,"Almudena R. Ramiro","Aug 20, 2008"
GSE12186,"microRNA  expression profile of activated primary B cells and miR181b overexpressing primary B cells","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens;Mus musculus",13,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12186/suppl",18762567,,"Almudena R. Ramiro","Aug 20, 2008"
GSE12484,"Periodontitis is associated with a type-1 interferon signature in peripheral blood neutrophils","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12484/suppl",18832737,,"Helen Joan Wright","Aug 20, 2008"
GSE8821,"Comparative analysis of gene expression profiles between the ovary treated with or without Ci-TK","Expression profiling by array","Ciona intestinalis",2,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8821/suppl",18483149,,"Honoo Satake","Aug 19, 2008"
GSE12482,"Sall4 regulates distinct transcription circuitries in different blastocyst-derived stem cell lineages","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12482/suppl",18804426,,"Bing Lim","Aug 19, 2008"
GSE12495,"Wild type mice (Trsp) vs Trsp-knockout mice (DTrsp) or A34 or G37L or G37H transgenic mice","Expression profiling by array","Mus musculus",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12495/suppl",18373496,,"Dolph L Hatfield","Aug 19, 2008"
GSE1816,"Normoxia and Hyperoxia time series","Expression profiling by array","Mus musculus",24,,,,,,"Atul Butte","Aug 18, 2008"
GSE11073,"Gene expression profiles in liver of pigs with extreme high and low levels of androstenone.","Expression profiling by array","Sus scrofa",116,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11073/suppl",18684314,,"Jakob Hedegaard","Aug 18, 2008"
GSE12422,"O-glycan inhibitors generate aryl-glycans, induce apoptosis, and inhibit growth in colorectal cancer cell lines","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12422/suppl",19122213,,"Andreas Klein","Aug 18, 2008"
GSE12452,"mRNA expression profiling of nasopharyngeal carcinoma","Expression profiling by array","Homo sapiens",41,GDS3341,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12452/suppl",17119049;16912175;22880099,,"Paul Ahlquist","Aug 16, 2008"
GSE8942,"Mouse colon expression in wild type and STAT5b deficient mice","Expression profiling by array","Mus musculus",8,GDS3385,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8942/suppl",18687707,,"Xiaonan Han","Aug 15, 2008"
GSE10980,"Liver Cyprinus carpio PFOS experiment","Expression profiling by array","Cyprinus carpio",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10980/suppl",18501439,,"An Hagenaars","Aug 15, 2008"
GSE11078,"A six-gene signature predicting breast cancer lung metastasis","Expression profiling by array","Homo sapiens",23,,,,18676831,,"clairac geraldine","Aug 15, 2008"
GSE11595,"Correlation of Survival with Gene Expression in Oesophageal Cancer","Expression profiling by array","Homo sapiens",35,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11595/suppl",21609936,,"Ian Giddings","Aug 15, 2008"
GSE11677,"Gene expression profiles of age-associated clonal expansions of CD8 memory T cells","Expression profiling by array","Mus musculus",8,,"CEL;CHP;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11677/suppl",18728183,,"Eric Clambey","Aug 15, 2008"
GSE11863,"Differential expression of 24,426 human alternative splicing events and predicted cis-regulation in 48 tissues","Expression profiling by array","Homo sapiens",813,,,,18978788;18794351,,"Amit V Kulkarni","Aug 15, 2008"
GSE12300,"Suppression of oleosin in soybean cotyledon","Expression profiling by array","Glycine max",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12300/suppl",19825592,,"monica schmidt","Aug 15, 2008"
GSE12441,"Wnt and FGF signals interact to coordinate growth with cell fate specification during limb development","Expression profiling by array","Mus musculus",17,,"GPR;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12441/suppl",18983966,,"Derk ten Berge","Aug 15, 2008"
GSE1918,"Htt-N171 HD in vitro","Expression profiling by array","Rattus norvegicus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1918/suppl",18815258,,"Ruth Luthi-Carter","Aug 14, 2008"
GSE8271,"Chromophobe and Oncocytoma Renal Cell Carcinomas: gene expression and SNP analysis","Expression profiling by array;Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",34,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8271/suppl",18773095,,"Karl Dykema","Aug 13, 2008"
