Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE20454,"Recruitment of GSH into the nucleus during cell proliferation","Expression profiling by array","Arabidopsis thaliana",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20454/suppl",21105929;20874710,,"Pedro Diaz-Vivancos","Feb 22, 2010"
GSE14489,"Gene profiling of v-Src transformed primary chicken cells","Expression profiling by array","Gallus gallus",25,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14489/suppl",20152043,,"Bart Michal Maslikowski","Feb 21, 2010"
GSE17131,"Expression profiles of two epiblast stem cell lines and one ES cell line","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17131/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE17132,"Expression profiles of ES cells, epiblast stem cells, and epiblast stem cells reverted to an ES-like state","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17132/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE17133,"3h pathway stimulation / inhibition experiment in epiblast stem cells","Expression profiling by array","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17133/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE17134,"12h pathway stimulation / inhibition experiment in epiblast stem cells","Expression profiling by array","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17134/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE17136,"12h pathway stimulation / inhibition experiment in mouse ES cells","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17136/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE17202,"Expression profiles of epiblast stem cells and embryonic stem cells","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17202/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE19599,"Expression data for normal flow sorted hematopietic cell subpopulations","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19599/suppl",20211010,,"Thoas, Anna Fioretos, Andersson","Feb 21, 2010"
GSE10608,"Gene expression data from renal preneoplastic lesions","Expression profiling by array","Rattus norvegicus",29,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10608/suppl",19717638,,"Daniel R. Dietrich","Feb 20, 2010"
GSE13376,"Exposure of Barrett's associated adenocarcinoma cell lines SKGT4 to deoxycholic acid (DCA)","Expression profiling by array","Homo sapiens",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13376/suppl",20139130,,"Shane P Duggan","Feb 20, 2010"
GSE13378,"Exposure of squamous esophageal cell line HET-1A to deoxycholic acid (DCA)","Expression profiling by array","Homo sapiens",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13378/suppl",20139130,,"Shane P Duggan","Feb 20, 2010"
GSE13400,"Exposure of SKGT4 and HET-1A cell lines to deoxycholic acid (DCA)","Expression profiling by array","Homo sapiens",32,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13400/suppl",20139130,,"Shane P Duggan","Feb 20, 2010"
GSE14979,"Sex- and gonad-biased gene expression in zebrafish","Expression profiling by array","Danio rerio",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14979/suppl",19958554,,"Clayton M Small","Feb 20, 2010"
GSE15359,"Gene Expression Profiling of Airway and Distal Lung Fibroblasts","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15359/suppl",21757679,,"Kazuhisa Konishi","Feb 20, 2010"
GSE18290,"Time course expression data from early Bovine embryo, Human embryo, and Mouse embryo","Expression profiling by array","Bos taurus;Homo sapiens;Mus musculus",52,GDS3958;GDS3959;GDS3960,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18290/suppl",20219939,,"Dan Xie","Feb 20, 2010"
GSE18319,"Gene expression signatures for mESC treated by RNAi strategy on down regulation of gene  Mtf2","Expression profiling by array","Mus musculus",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18319/suppl",20219939,,"Dan Xie","Feb 20, 2010"
GSE20412,"Global gene expression of Poncirus trifoliata, Citrus sunki and their hybrids under infection of Phytophthora parasitica","Expression profiling by array","Citrus reticulata;Citrus sinensis;Citrus sunki;Citrus sunki x Citrus trifoloata;Citrus trifoliata",7,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20412/suppl",,,"Leonardo Pires Boava","Feb 20, 2010"
GSE20439,"Expression data from cumulus cells from C57Bl/6 and Ptger2 (EP2) KO mice","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20439/suppl",20399827,,"Eri Segi-Nishida","Feb 20, 2010"
GSE18596,"RNAs expression profiling in a resistant and a susceptible grapevine cultivar to Plasmopara viticola","Expression profiling by array","Vitis riparia;Vitis vinifera",48,,,,20167053,,"Alberto Ferrarini","Feb 19, 2010"
GSE18615,"SOP/pI vs. Epithelial cells","Expression profiling by array","Drosophila melanogaster",2,,,,20174573,,"Michel Gho","Feb 19, 2010"
GSE20337,"Role of the global transcriptional regulator PrrA in R. sphaeroides 2.4.1","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20337/suppl",18487335,,"Jung Hyeob Roh","Feb 19, 2010"
GSE20396,"Expression data of LCM-dissected retina layers","Expression profiling by array","Mus musculus",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20396/suppl",20478254,,"Jacek Krol","Feb 19, 2010"
GSE20403,"Timecourse of interferon-beta stimulation of mouse bone marrow derived macrophages","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20403/suppl",20470404,,"Sobia Raza","Feb 19, 2010"
GSE14906,"The Gene Expression Analysis in E12.5 Mouse Hearts with GATA4-FOG2 Interaction Loss","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14906/suppl",19578715,,"Sergei G Tevosian","Feb 18, 2010"
GSE14937,"Altered ovarian gene expression in the lethal yellow mouse","Expression profiling by array","Mus musculus",12,,,,19650929,,"Kathleen M Eyster","Feb 18, 2010"
GSE17294,"Molecular Remodeling of Ion Channels in Human Atrial and Ventricular Myocytes Associated with Ischemic Cardiomyopathy","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17294/suppl",20090424,,"Nikolai M Soldatov","Feb 18, 2010"
GSE19634,"Gene Expression of MATa yeast segregants (YJM789 X S96) after alpha factor treatment","Expression profiling by array","Saccharomyces cerevisiae",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19634/suppl",20237471,,"Wei Zheng","Feb 18, 2010"
GSE19636,"Genetic Analysis of Variation in Transcription Factor Binding in Yeast","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",222,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19636/suppl",20237471,,"Wei Zheng","Feb 18, 2010"
GSE19731,"The matricellular protein CCN1 activates a pro-inflammatory genetic program in murine macrophages","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19731/suppl",20164416,,"Lester F Lau","Feb 18, 2010"
GSE20169,"[hexa-] Transcriptomic changes in synthetic hexaploid wheat","Expression profiling by array","Aegilops tauschii;Aegilops tauschii x Triticum turgidum;Triticum aestivum;Triticum turgidum subsp. durum",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20169/suppl",,,"sandrine balzergue","Feb 18, 2010"
GSE20364,"Breast cancer endothelial interaction","Expression profiling by array","Homo sapiens",46,,,,19794958,,"Stanford Microarray Database (SMD)","Feb 18, 2010"
GSE20374,"Metabolic and transcriptional response to cofactor perturbations in Escherichia coli","Expression profiling by array","Escherichia coli;Escherichia coli str. K-12 substr. MG1655",9,,"CEL;PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20374/suppl",20299454,,"Goutham N Vemuri","Feb 18, 2010"
GSE14895,"The trait of MS: Altered transcription regulation of nuclear receptors networks operate in the pre-disease state","Expression profiling by array","Homo sapiens",64,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14895/suppl",20079437,,"Michael Gurevich","Feb 17, 2010"
GSE16449,"Molecular Stratification of Clear Cell Renal Cell Carcinoma Reveals Distinct Subtypes and Survival Patterns","Expression profiling by array","Homo sapiens",70,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16449/suppl",,,"Kimryn Rathmell","Feb 17, 2010"
GSE20293,"miR-30e* induced gene expression alteration in glioma cells","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20293/suppl",22156201,,"Mengfeng Li","Feb 17, 2010"
GSE20339,"cRNA hybridizations of Tsu-1 and Kas-1 accessions of Arabidopsis thaliana under well-watered and mild soil drying","Expression profiling by array","Arabidopsis thaliana",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20339/suppl",20302603,,"Thomas E. Juenger","Feb 17, 2010"
GSE20342,"Estrogen regulation and physiopathologic significance of alternative promoters in breast cancer","Expression profiling by array","Homo sapiens",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20342/suppl",20406972,,"Martin Dutertre","Feb 17, 2010"
GSE20344,"Expression data from the basolateral amygdala of Long-Evans rats with a history of limited intermittent sucrose snacks","Expression profiling by array","Rattus norvegicus",12,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20344/suppl",21059919,,"Yvonne Ulrich-Lai","Feb 17, 2010"
GSE20349,"Mouse_embryoid Body_Retinoic acid treatment","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20349/suppl",20493810,,"Mario Medvedovic","Feb 17, 2010"
GSE20351,"Profiling the transcriptional response upon deletion of PUN1","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20351/suppl",20228058,,"Tao Xu","Feb 17, 2010"
GSE20359,"Comparison of normal mouse hematopoietic stem cells (HSC) to mobilized and leukemia-inducing hematopoietic stem cells","Expression profiling by array","Mus musculus",13,,,,20098702,,"Stanford Microarray Database (SMD)","Feb 17, 2010"
GSE16673,"GRO analysis of topoisomerase mutants","Expression profiling by array","Saccharomyces cerevisiae",13,,,,20685815;22718977;23935120,,"Jose E. Perez-Ortin","Feb 16, 2010"
GSE16758,"Topo mutants psoralen photobinding","Expression profiling by array","Saccharomyces cerevisiae",12,,,,20685815,,"Jose E. Perez-Ortin","Feb 16, 2010"
GSE20352,"The Apcmin mouse has altered hematopoietic stem cell function and provides a model for MPD/MDS","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20352/suppl",20197553,,"Fatima Al-Shahrour","Feb 16, 2010"
GSE20358,"Neurotrophin NT3 promotes ovarian primordial to primary follicle transition","Expression profiling by array","Rattus norvegicus",6,GDS3624,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20358/suppl",19584175,,"Michael K Skinner","Feb 16, 2010"
GSE9348,"Expression data from healthy controls and early stage CRC patient's tumor","Expression profiling by array","Homo sapiens",82,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9348/suppl",20143136,,"Yi Hong","Feb 15, 2010"
GSE11127,"HSD17B10, RPL8, IFITM2 and IFITM3 as predictive markers of response to chemotherapy in conventional osteosarcomas.","Expression profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11127/suppl",19449377,,"Wilfried Gouraud","Feb 15, 2010"
GSE11866,"Bortezomib inhibits mTOR pathway in multiple myeloma cells via induced expression of REDD1.","Expression profiling by array","Homo sapiens",108,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11866/suppl",20100206,,"Wilfried Gouraud","Feb 15, 2010"
GSE16643,"Effect of glucocorticoid chemical structure and receptor potency on human trabecular meshwork cells","Expression profiling by array","Homo sapiens",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16643/suppl",19744340,,"Alissar Nehme","Feb 15, 2010"
GSE17617,"Gene profiling within the orexin-producing neurons","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17617/suppl",20160349,,"Sylvain Pradervand","Feb 15, 2010"
GSE17820,"HuR differentially regulates unique subsets of mRNAs in estrogen receptor negative and positive breast cancer","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17820/suppl",20370918,,"J Wade Davis","Feb 15, 2010"
GSE17913,"Effects of Cigarette Smoke on the Human Oral Mucosal Transcriptome","Expression profiling by array","Homo sapiens",79,GDS3709,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17913/suppl",20179299,,"Zeynep H. Gumus","Feb 15, 2010"
GSE18545,"A MicroRNA Expression Signature For Cervical Cancer Prognosis","Expression profiling by array","Homo sapiens",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18545/suppl",20124485,,"Xiaowei Wang","Feb 15, 2010"
GSE18856,"Lignocellulosic biomass deconstruction by the extremely thermophilic bacterium Caldicellulosiruptor saccharolyticus","Expression profiling by array","Caldicellulosiruptor saccharolyticus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18856/suppl",,,"Amy VanFossen","Feb 15, 2010"
GSE19045,"Effects of Caveolin 1 knockout in mice","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19045/suppl",,,"Milena Gongora","Feb 15, 2010"
GSE19961,"Gene Expression Profile in kidneys from Cldn16 +/+, +/-, -/- female mice","Expression profiling by array","Mus musculus",11,GDS3612,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19961/suppl",20147368,,"Constanze Will","Feb 15, 2010"
GSE20316,"Subtle variations in Pten dose determine cancer susceptibility: Gene expression profiling of a Ptenhy/+ mouse model","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20316/suppl",20400965,,"Jiangwen Zhang","Feb 15, 2010"
GSE14954,"A saturated fatty acid rich diet can induce an 'obese-like' gene expression profile in adipose tissue","Expression profiling by array","Homo sapiens",40,GDS3678,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14954/suppl",19828712,,"Guido Hooiveld","Feb 14, 2010"
GSE19080,"Gene expression profiling in patients infected with HTLV-1: Identification of ATL and HAM/TSP-specific genetic profiles","Expression profiling by array","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19080/suppl",,,"Eduardo Hernandez","Feb 14, 2010"
GSE19987,"Germline Mutations in TMEM127 Confer Susceptibility to Pheochromocytoma","Expression profiling by array","Homo sapiens",125,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19987/suppl",20154675,,"Patricia L. Dahia","Feb 14, 2010"
GSE20245,"Alterations in the developing testis transcriptome following embryonic vinclozolin exposure","Expression profiling by array","Rattus norvegicus",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20245/suppl",20566332,,"Michael K Skinner","Feb 14, 2010"
GSE12427,"Expression data from EBER1-overexpressing Hodgkin lymphoma cell lines KM-H2 and L428 ","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12427/suppl",20144199,,"Chung-Wu Lin","Feb 13, 2010"
GSE14818,"Gene expression analysis of glioblastoma spheroid cultures I","Expression profiling by array","Homo sapiens",12,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14818/suppl",,,"Aurelie Ernst","Feb 13, 2010"
GSE14824,"Molecular analysis of glioblastoma stem cell-like spheroid cultures identifies novel tumor-relevant genes","Genome variation profiling by genome tiling array;Expression profiling by array","Homo sapiens",87,,"GPR;TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14824/suppl",,,"Aurelie Ernst","Feb 13, 2010"
GSE14833,"Expression data from different stages of hematopoietic cells development","Expression profiling by array","Mus musculus",47,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14833/suppl",21969581,,"Sasan Zandi","Feb 13, 2010"
GSE14837,"Madin Darby Canine Kidney (MDCK) Cells: Early & Late Passage","Expression profiling by array","Canis lupus familiaris",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14837/suppl",,,"Saleena Ghanny","Feb 13, 2010"
GSE16666,"Gene expression analysis of glioblastoma spheroid cultures II","Expression profiling by array","Homo sapiens",13,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16666/suppl",19846608,,"Aurelie Ernst","Feb 13, 2010"
GSE18016,"Identification of genes which are responsible for induction of the initial differentiation process of PC12 cells","Expression profiling by array","Rattus norvegicus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18016/suppl",20126402,,"Jaehoon Chung","Feb 13, 2010"
GSE18848,"Termination of diapause in response to long days in Wyeomyia smithii","Expression profiling by array","Wyeomyia smithii",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18848/suppl",20221437,,"Kevin James Emerson","Feb 13, 2010"
GSE20204,"Expression data from the mosquito Anopheles gambiae midgut 3h after a protein meal with or without E. coli.","Expression profiling by array","Anopheles gambiae;Plasmodium falciparum",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20204/suppl",20223948,,"Alvaro Molina-Cruz","Feb 13, 2010"
GSE20302,"B bifidum actively changes the gene expression profile induced by L acidophilus in murine dendritic cells","Expression profiling by array","Mus musculus",12,GDS3813,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20302/suppl",20548777,,"Simon Rasmussen","Feb 13, 2010"
GSE20305,"Time resolved response of E. coli to 5 different stress conditions","Expression profiling by array","Escherichia coli str. K-12 substr. MG1655",122,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20305/suppl",20461071,,"Szymon Jozefczuk","Feb 13, 2010"
GSE18617,"Single-cell gene expression data from Bergmann glial cells of mouse cerebellum","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18617/suppl",20169146,,"Gabriel Corfas","Feb 12, 2010"
GSE19113,"A transcriptional module initiates and maintains mesenchymal transformation in brain tumors [mouse data]","Expression profiling by array","Mus musculus",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19113/suppl",20032975,,"Mariano Javier Alvarez","Feb 12, 2010"
GSE19114,"A transcriptional module initiates and maintains mesenchymal transformation in brain tumors [human data]","Expression profiling by array","Homo sapiens",74,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19114/suppl",20032975,,"Mariano Javier Alvarez","Feb 12, 2010"
GSE19879,"Thymine starvation and limitation in Escherichia coli thyA- cells","Expression profiling by array","Escherichia coli",15,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19879/suppl",20132444,,"Dipen Sangurdekar","Feb 12, 2010"
GSE20281,"The transcriptional network for mesenchymal transformation of brain tumours","Expression profiling by array","Homo sapiens;Mus musculus",108,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20281/suppl",20032975,,"Mariano Javier Alvarez","Feb 12, 2010"
GSE14797,"Non-invasive detection of molecular biomarkers in subjects with a history of insulin resistance and colorectal adenomas","Expression profiling by array","Homo sapiens",86,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14797/suppl",19470793,,"Jennifer Goldsby","Feb 11, 2010"
GSE14832,"Halobacterium growth in standard growth media: time course","Expression profiling by array","Halobacterium sp. NRC-1",28,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14832/suppl",,,"Dan Tenenbaum","Feb 11, 2010"
GSE14835,"Halobacterium growth with added uracil: time course","Expression profiling by array","Halobacterium sp. NRC-1",28,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14835/suppl",,,"Dan Tenenbaum","Feb 11, 2010"
GSE14836,"Halobacterium delta-ura3 growth with added uracil: time course","Expression profiling by array","Halobacterium sp. NRC-1",23,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14836/suppl",,,"Dan Tenenbaum","Feb 11, 2010"
GSE14975,"Rac1-Induced Connective Tissue Growth Factor regulates Connexin 43 and N-Cadherin Expression in Atrial Fibrillation","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14975/suppl",20117462,,"Sabine Ameling","Feb 11, 2010"
GSE14976,"Halobacterium growth","Expression profiling by array","Halobacterium sp. NRC-1",79,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14976/suppl",,,"Dan Tenenbaum","Feb 11, 2010"
GSE20035,"Sex bias and dosage compensation in the zebra finch versus chicken genomes: general and specialized patterns among birds","Expression profiling by array","Taeniopygia guttata",48,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20035/suppl",20357053,,"Kirstin Replogle","Feb 11, 2010"
GSE20119,"Interferon signaling related gene expression and clinical outcome of chronic hepatitis C","Expression profiling by array","Homo sapiens",224,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20119/suppl",21603632,,"Hiroyuki Oshima","Feb 11, 2010"
GSE20243,"Identification of soluble factors overexpressed in brain endothelial cell (EC) lines compared to non-brain EC lines","Expression profiling by array","Homo sapiens",42,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20243/suppl",20305662,,"Heather A Himburg","Feb 11, 2010"
GSE20247,"C-peptide and/or transforming growth factor beta 1 effect on human proximal tubular cell line","Expression profiling by array","Homo sapiens",18,GDS3649,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20247/suppl",20197308,,"Nigel John Brunskill","Feb 11, 2010"
GSE20259,"Phylogenetic & expression analysis of the bHLH transcription factor family: genomic approach to cellular differentiation","Expression profiling by array","Rattus norvegicus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20259/suppl",18557763,,"Michael K Skinner","Feb 11, 2010"
GSE20266,"Salivary Transcriptomic and Proteomic Biomarkers for Breast Cancer Detection","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20266/suppl",21217834,,"Lei Zhang","Feb 11, 2010"
GSE20272,"Expression data from human ovarian cancer cells induced by IL-6 and CNTO328","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20272/suppl",20699329,,"Zhenfeng Duan","Feb 11, 2010"
GSE20276,"Silencing of C2TA reveals the autonomous role of medullary thymic epithelial cells in central CD4 T cell tolerance","Expression profiling by array","Mus musculus",9,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20276/suppl",20431619,,"Maria Hinterberger","Feb 11, 2010"
GSE20294,"Role of Hfq in Iron Dependent and Independent Gene Regulation in Neisseria meningitidis","Expression profiling by array;Non-coding RNA profiling by array","Neisseria meningitidis MC58",18,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20294/suppl",20430815,,"Ryan S McClure","Feb 11, 2010"
GSE14775,"Expression profiling of P. stutzeri A1501 treated with 20mM ammonia shock for 10 min","Expression profiling by array","Pseudomonas stutzeri A1501",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14775/suppl",20053297,,"yongliang yan","Feb 10, 2010"
GSE14788,"Genome-Wide Analysis Revealed the Complex Regulatory Network of Brassinosteroid Effects in Photomorphogenesis","Expression profiling by array","Arabidopsis thaliana",14,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14788/suppl",19825654,,"Li Song","Feb 10, 2010"
GSE14883,"SOX2 overexpression effect on human lung squamous cells","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14883/suppl",20126410,,"Thomas Hussenet","Feb 10, 2010"
GSE14892,"The Ets domain transcription factor Spdef drives maturation of Goblet and Paneth cells in the intestinal epithelium","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14892/suppl",19549527,,"Daniel E. Stange","Feb 10, 2010"
GSE17013,"The sexually antagonistic genes of Drosophila melanogaster","Expression profiling by array","Drosophila melanogaster",120,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17013/suppl",20305719,,"Paolo Innocenti","Feb 10, 2010"
GSE19014,"Pyruvate carboxylase and carbon metabolism in Listeria monocytogenes","Expression profiling by array","Listeria monocytogenes",4,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19014/suppl",20097852,,"Biju Joseph Ampattu","Feb 10, 2010"
GSE20214,"Gene expression profiling of pancreatic islets in BioBreeding rats","Expression profiling by array","Rattus norvegicus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20214/suppl",23111281,,"Martin Hessner","Feb 10, 2010"
