Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE42274,"Evaluation of phenotypic plasticity in Rana temporaria tadpole development","Expression profiling by array","Rana catesbeiana;Rana pipiens;Rana temporaria;Xenopus laevis",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42274/suppl",24118477,,"Nik Veldhoen","Mar 18, 2014"
GSE44581,"Hedgehog pathway inhibition in chondrosarcoma using the Smoothened inhibitor IPI-926 directly inhibits sarcoma cell growth","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44581/suppl",24634412,,"John Keilty","Mar 18, 2014"
GSE52067,"miRNAs trigger widespread epigenetically-activated siRNAs from transposons in Arabidopsis [Affymetrix]","Expression profiling by array","Arabidopsis thaliana",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52067/suppl",24670663,,"Kate M Creasey","Mar 18, 2014"
GSE52952,"miRNAs trigger widespread epigenetically-activated siRNAs from transposons in Arabidopsis","Expression profiling by array;Methylation profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",26,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52952/suppl",24670663,,"Kate M Creasey","Mar 18, 2014"
GSE53254,"Differential expression of genes in the WT and hupB KO strain of Mycobacterium  tuberculosis H37Rv upon iron limitation","Expression profiling by array","Mycobacterium tuberculosis;Mycobacterium tuberculosis H37Rv",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53254/suppl",24610707,,"Manjula Sritharan","Mar 18, 2014"
GSE55081,"Expression data from yeast wild type (WT) and sod1Δ strains after treatment with hydrogen peroxide (H2O2)","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55081/suppl",24647101,,"Chi Kwan Tsang","Mar 18, 2014"
GSE55944,"The role of the ETS factor ERG in prostate cancer","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55944/suppl",,,"M. Simo Arredouani","Mar 18, 2014"
GSE55945,"Gene Expression Profiling of Prostate Benign and Malignant Tissue","Expression profiling by array","Homo sapiens",21,GDS4824,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55945/suppl",19737960,,"M. Simo Arredouani","Mar 18, 2014"
GSE55964,"Single cell gene expression of early E8.5 pioneer neural crest cells and paraxial mesoderm","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55964/suppl",,,"Rebekah Karns","Mar 18, 2014"
GSE55965,"A gene expression atlas of early craniofacial development","Expression profiling by array","Mus musculus",103,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55965/suppl",,,"Rebekah Karns","Mar 18, 2014"
GSE55967,"A superseries of gene expression in early craniofacial development in mouse embryos at stages E8.5, E9,5, and E10.5.","Expression profiling by array;Expression profiling by high throughput sequencing","Mus musculus",130,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55967/suppl",,,"Rebekah Karns","Mar 18, 2014"
GSE55977,"Gene expression anaylsis of tumor stimulated human NK cells","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55977/suppl",25512551,,"Vivek Tanavde","Mar 18, 2014"
GSE55986,"Expression data from mouse whole bladders of cyclophosphamide-induced cystitis","Expression profiling by array","Mus musculus",6,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55986/suppl",25099633,,"Takeshi Okinami","Mar 18, 2014"
GSE56005,"A549, human alveolar adenocarcinoma cell, treated with aldehyde","Expression profiling by array","Homo sapiens",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56005/suppl",,,"Yoon Cho","Mar 18, 2014"
GSE17527,"Genomic expression comparison between WT and H2B(K123R)","Expression profiling by array","Saccharomyces cerevisiae",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17527/suppl",,,"Wilson Xu","Mar 17, 2014"
GSE38829,"Expression data from MCF7 and MCF7-LTED cells treated with YC-1","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38829/suppl",24886537,,"Miguel Angel Pujana","Mar 17, 2014"
GSE39742,"Expression analysis of evolved polygamous and monogamous Drosophila melanogaster","Expression profiling by array","Drosophila melanogaster",12,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39742/suppl",24637641,,"Brian Hollis","Mar 17, 2014"
GSE49753,"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma (DC)","Expression profiling by array","Homo sapiens",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49753/suppl",24612859,,"Damien Chaussabel","Mar 17, 2014"
GSE49754,"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma (PBMC)","Expression profiling by array","Homo sapiens",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49754/suppl",24612859,,"Damien Chaussabel","Mar 17, 2014"
GSE49755,"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma (Neutrophil)","Expression profiling by array","Homo sapiens",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49755/suppl",24612859,,"Damien Chaussabel","Mar 17, 2014"
GSE49756,"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma (Expt. 2)","Expression profiling by array","Homo sapiens",49,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49756/suppl",24612859,,"Damien Chaussabel","Mar 17, 2014"
GSE49758,"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma","Expression profiling by array","Homo sapiens",225,,,,24612859,,"Damien Chaussabel","Mar 17, 2014"
GSE50918,"Transcriptional profiles of experimentally evolved monogamous and polygamous Drosophila melanogaster","Expression profiling by array;Expression profiling by high throughput sequencing","Drosophila melanogaster",24,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50918/suppl",24637641,,"Brian Hollis","Mar 17, 2014"
GSE54340,"Expression data from Saccharomyces cerevisiae strains carrying the spt16-11 or the pob3-7 allele","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54340/suppl",24636987,,"Andrés Aguilera","Mar 17, 2014"
GSE55733,"Acute Effects Caused by the Rodent Non-Genotoxic Carcinogen Diethylhexylphthalate","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55733/suppl",,,"Richard Currie","Mar 17, 2014"
GSE55756,"Transcription profiling of mouse liver by array","Expression profiling by array","Mus musculus",47,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55756/suppl",25689681,,"Mitch Rosen","Mar 17, 2014"
GSE28027,"Gene Expression analysis of znuA of Moraxella catarrhalis","Expression profiling by array","Moraxella catarrhalis",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28027/suppl",,,"Todd C. Hoopman","Mar 16, 2014"
GSE53890,"REST and Stress Resistance in Aging and Alzheimer’s Disease","Expression profiling by array","Homo sapiens",41,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53890/suppl",24670762,,"Tun-Hsiang Yang","Mar 16, 2014"
GSE50529,"PhoB Activates Escherichia coli O157:H7 Virulence Factors in Response to Inorganic Phosphate Limitation","Expression profiling by array","Escherichia coli",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50529/suppl",24710330,,"Samuel Mohammed Chekabab","Mar 15, 2014"
GSE52109,"Transcriptome profiling of dominant follicle development in the equine ovary","Expression profiling by array","Equus caballus",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52109/suppl",25253738,,"Xavier Donadeu","Mar 15, 2014"
GSE54926,"Functional genomic analysis of the periodic transcriptome in the developing Drosophila wing [Affymetrix]","Expression profiling by array","Drosophila melanogaster",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54926/suppl",24684830,,"Chris W Seidel","Mar 15, 2014"
GSE54928,"Functional genomic analysis of the periodic transcriptome in the developing Drosophila wing.","Expression profiling by array;Expression profiling by high throughput sequencing","Drosophila melanogaster",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54928/suppl",24684830,,"Chris W Seidel","Mar 15, 2014"
GSE55928,"Changes of mRNA expression levels in HBV-infected human primary hepatocytes and those cells treated with bionanocapsules containing microRNA-93.","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55928/suppl",,,"Satoshi Kondo","Mar 15, 2014"
GSE55934,"Expression data from Mus musculus white adipose tissue","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55934/suppl",,,"Takahiro Seki","Mar 15, 2014"
GSE30131,"Expression profiles of X-ray responsive miRNA in human cells [mRNA data]","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30131/suppl",24566139,,"Ken-ichi Ishikawa","Mar 14, 2014"
GSE30132,"Expression profiles of X-ray responsive miRNA in human cells","Non-coding RNA profiling by array;Expression profiling by array","Homo sapiens",31,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30132/suppl",24566139,,"Ken-ichi Ishikawa","Mar 14, 2014"
GSE43971,"Systematic discovery of potent cell differentiation-directing transcription factors","Expression profiling by array","Mus musculus",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43971/suppl",24371809,,"Minoru S.H. Ko","Mar 14, 2014"
GSE44076,"Gene expression data from healthy, adjacent normal and tumor colon cells","Expression profiling by array","Homo sapiens",246,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44076/suppl",24597571;24760461;25215506;25253512,,"David Cordero Romera","Mar 14, 2014"
GSE45194,"Oncogenic Nras has a bimodal effect on hematopoietic stem cells promoting proliferation and self-renewal","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45194/suppl",24284627,,"Shann-Ching Chen","Mar 14, 2014"
GSE46892,"Generating mouse model with predominant naïve or innate memory phenotype CD4+ T cells","Expression profiling by array","Mus musculus",11,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46892/suppl",24610010,,"Weishan Huang","Mar 14, 2014"
GSE46983,"Heme regulates the development of iron-recycling macrophages from monocytes (heme-treated BMM)","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46983/suppl",,,"MALAY HALDAR","Mar 14, 2014"
GSE46984,"Heme regulates the development of iron-recycling macrophages from monocytes (sorted splenocytes)","Expression profiling by array","Mus musculus",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46984/suppl",,,"MALAY HALDAR","Mar 14, 2014"
GSE46985,"Heme regulates the development of iron-recycling macrophages from monocytes","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46985/suppl",,,"MALAY HALDAR","Mar 14, 2014"
GSE50653,"Bacillus subtilis strains at low-pressure: 5 kPa versus 101 kPa growth","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50653/suppl",24878601,,"Samantha Waters","Mar 14, 2014"
GSE53388,"Immunotherapy Targets in Tumors","Expression profiling by array","Mus musculus",36,GDS4986,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53388/suppl",24476824,,"John R Walker","Mar 14, 2014"
GSE53796,"Heme-induced inhibition of Bach1derepresses Spic.","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53796/suppl",,,"MALAY HALDAR","Mar 14, 2014"
GSE55207,"Expression data from 1,25(OH)2D treated human testicular cells","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55207/suppl",24937537,,"Daniela Hofer","Mar 14, 2014"
GSE55643,"Gene expression in pancreatic ductal adenocarcinoma","Expression profiling by array","Homo sapiens",53,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55643/suppl",25415223,,"Nigel Balfour Jamieson","Mar 14, 2014"
GSE55875,"Severe Hypoxia Exerts Parallel and Cell-specific Regulation of Gene Expression and Alternative Splicing in Human Mesenchymal Stem CellsMesenchymal Stem Cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55875/suppl",24758227,,"Lina A Shehadeh","Mar 14, 2014"
GSE55896,"Transcriptional changes in soybean nodules with the loss of expression of GmbHLHm1","Expression profiling by array","Glycine max",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55896/suppl",24707045,,"Brent N Kaiser","Mar 14, 2014"
GSE55900,"Low-density lipoprotein receptor-5 contributes to whole body metabolism by regulating fatty acid metabolism in the osteoblast","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55900/suppl",25802278,,"Charles R Farber","Mar 14, 2014"
GSE43551,"Chloroplast-dependent programmed cell death is activated in Arabidopsis cell cultures after singlet oxygen production by Rose Bengal","Expression profiling by array","Arabidopsis thaliana",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43551/suppl",24723397,,"Francisco García García","Mar 13, 2014"
GSE45160,"Expression data from Neuro2a mouse neuroblastoma cell lines, anchorage dependent cells (AD) and anchorage-independent tumorspheres (AI)","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45160/suppl",24376712,,"Bi-Dar Wang","Mar 13, 2014"
GSE45723,"A new approach for the study of lung smooth muscle phenotypes and its application in asthma","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45723/suppl",24040256,,"Adam Gower","Mar 13, 2014"
GSE49329,"Integrated expression profiles of mRNA and miRNA in polarized primary murine microglia (mRNA)","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49329/suppl",24244499,,"Robert Freilich","Mar 13, 2014"
GSE49331,"Integrated expression profiles of mRNA and miRNA in polarized primary murine microglia","Expression profiling by array;Non-coding RNA profiling by array","Mus musculus;synthetic construct",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49331/suppl",24244499,,"Robert Freilich","Mar 13, 2014"
GSE49965,"Changes of the gene expression profiling induced by fenofibrate","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49965/suppl",24529079,,"Ting Li","Mar 13, 2014"
GSE51023,"Aspergillus niger RhaR, a regulator involved in L-rhamnose release and catabolism","Expression profiling by array","Aspergillus niger;Aspergillus niger CBS 513.88",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51023/suppl",24682478,,"miaomiao Zhou","Mar 13, 2014"
GSE52604,"Breast Brain Metastasis, Non-Neoplastic Brain, and Non-Neoplastic Breast Gene Expression","Expression profiling by array","Homo sapiens",55,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52604/suppl",24489661,,"Bodour Salhia","Mar 13, 2014"
GSE52926,"Notch signaling-dependent gene expression in the developing mouse lung","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52926/suppl",24586412,,"Adam Gower","Mar 13, 2014"
GSE54309,"A targeted knockdown screen of genes coding for phosphoinositide modulators identifies PIP4K2A as required for acute myeloid leukemia cell proliferation and survival","Expression profiling by array","Mus musculus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54309/suppl",24681948,,"Tim C Somervaille","Mar 13, 2014"
GSE55818,"Down-regulation of CD9 by methylation decreased bortezomib sensitivity in multiple myeloma","Expression profiling by array","Homo sapiens",6,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55818/suppl",,,"Xiaotong Hu","Mar 13, 2014"
GSE55820,"Gene expression profile of cardiomyocyte-like cells derived from human foreskin and lung fibroblasts, and human ES cell-derived cardiomyocytes","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55820/suppl",,,"Nan Cao","Mar 13, 2014"
GSE55823,"ERK Oscillation-Dependent Gene Expression Patterns and Deregulation By The Stress-Response","Expression profiling by array","Homo sapiens",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55823/suppl",,,"Katrina M Waters","Mar 13, 2014"
GSE55828,"Characterization of a large panel of patient-derived hepatocellular carcinoma xenograft tumor models for preclinical development","Expression profiling by array","Homo sapiens",52,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55828/suppl",,,"Douglas Fang","Mar 13, 2014"
GSE55855,"Effect of CSF1R inhibition in tumor macrophages on gene expression in metastatic epithelial cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55855/suppl",,,"Haritha Mathsyaraja","Mar 13, 2014"
GSE45166,"Transcriptome profiling of the newborn mouse lung response to acute ozone exposure","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45166/suppl",24336422,,"Kelsa Gabehart","Mar 12, 2014"
GSE45422,"Effects of fluvastatin treatment on monocyte gene expression in SLE patients","Expression profiling by array","Homo sapiens",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45422/suppl",24658835,,"Rosario Lopez Pedrera","Mar 12, 2014"
GSE50395,"Gene profiling reveals specific molecular pathways in the pathogenesis of atherothrombosis in Antiphospholipid syndrome, Systemic Lupus Erythematosus and Lupus with Antiphospholipid Syndrome","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50395/suppl",24618261,,"Rosario Lopez Pedrera","Mar 12, 2014"
GSE55710,"Tead2 expression levels control the subcellular distribution of Yap and Taz, zyxin expression and epithelial-mesenchymal transition (expression)","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55710/suppl",24554433,,"Robert Ivanek","Mar 12, 2014"
GSE55711,"Tead2 expression levels control the subcellular distribution of Yap and Taz, zyxin expression and epithelial-mesenchymal transition","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Mus musculus",8,,"CEL;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55711/suppl",24554433,,"Robert Ivanek","Mar 12, 2014"
GSE55767,"A specific CBP/p300-dependent gene expression program drives the metabolic remodelling in late stages of spermatogenesis.","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55767/suppl",24522976,,"Sophie Rousseaux","Mar 12, 2014"
GSE55777,"Hippocampal neurons, nylon-1 experiments","Expression profiling by array","Homo sapiens;Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55777/suppl",25135970,,"Philip Lee","Mar 12, 2014"
GSE55778,"Hippocampal neurons, nylon-2 experiments","Expression profiling by array","Homo sapiens;Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55778/suppl",25135970,,"Philip Lee","Mar 12, 2014"
GSE55779,"DRG axons and cell bodies experiments","Expression profiling by array","Homo sapiens;Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55779/suppl",25135970,,"Philip Lee","Mar 12, 2014"
GSE55780,"Hippocampal neurons, Illumina experiments","Expression profiling by array","Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55780/suppl",25135970,,"Philip Lee","Mar 12, 2014"
GSE55781,"Systematic identification of 3'UTR regulatory elements in activity-dependent mRNA stability in hippocampal neurons","Expression profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",40,,,,25135970,,"Philip Lee","Mar 12, 2014"
GSE55796,"Differential gene expression along with progression of diet-induced atherosclerotic plaque using Microarray","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55796/suppl",,,"Vrushali Umakant Deshpande","Mar 12, 2014"
GSE55801,"Sympathetic neuropathy of the bone marrow haematopoietic stem cell niche is essential for myeloproliferative neoplasms","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55801/suppl",25043017,,"Simón Méndez-Ferrer","Mar 12, 2014"
GSE55802,"Neuropathy of haematopoietic stem cell niche is essential for myeloproliferative neoplasms","Expression profiling by high throughput sequencing;Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55802/suppl",25043017,,"Simón Méndez-Ferrer","Mar 12, 2014"
GSE55804,"Expression data from 26972c yeast ± bHLHm1 (SAT1)","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55804/suppl",24707045,,"Brent N Kaiser","Mar 12, 2014"
GSE55805,"A Human Pluripotent Stem Cell Surface N-Glycoprotein resource including New Markers, Extracellular Epitopes, and Drug Targets","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55805/suppl",25068131,,"Kenneth R Boheler","Mar 12, 2014"
GSE55809,"Cell autonomous and non-autonomous interactions of a western-style diet and the vitamin D receptor in intestinal homeostasis and tumorigenesis","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55809/suppl",,,"Leonard H Augenlicht","Mar 12, 2014"
GSE55810,"Effect of co-culture with macrophages on two colon cancer cell lines.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55810/suppl",,,"Leonard H Augenlicht","Mar 12, 2014"
GSE55811,"Colon Tumor Cell Macrophage Interactions","Expression profiling by array","Homo sapiens;Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55811/suppl",,,"Leonard H Augenlicht","Mar 12, 2014"
GSE55812,"Gene expression in IL-10-deficient and wild-type mice following Citrobacter rodentium infection","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55812/suppl",24566625,,"Lars Eckmann","Mar 12, 2014"
GSE55813,"Expression data from amiEBBB1 poplar apices","Expression profiling by array","Populus sp.;Populus tremula x Populus alba",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55813/suppl",24951507,,"Yordan S Yordanov","Mar 12, 2014"
GSE55835,"Global changes in gene expression during sub-zero acclimation of three Arabidopsis thaliana accessions","Expression profiling by array","Arabidopsis thaliana",34,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55835/suppl",,,"Majken Pagter","Mar 12, 2014"
GSE29536,"Whole Blood Transcriptional Modules generated on Illumina Hu-6 V2 Beadchips","Expression profiling by array","Homo sapiens",410,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29536/suppl",24069364;23601689;22496797,,"Damien Chaussabel","Mar 11, 2014"
GSE37186,"Effects of equol on gene expression in female cynomolgus monkey iliac arteries","Expression profiling by array","Homo sapiens;Macaca fascicularis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37186/suppl",24525253,,"Kathleen M Eyster","Mar 11, 2014"
GSE42806,"Gene expression profiling in tibial muscular dystrophy and control skeletal muscle","Expression profiling by array","Homo sapiens",12,GDS4843,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42806/suppl",24618559,,"Mark Andrew Screen","Mar 11, 2014"
GSE48978,"Comparison of RNA-Seq and Microarray in Transcriptome Profiling During T Cell Activation","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48978/suppl",24454679,,"Anton Bittner","Mar 11, 2014"
GSE55255,"A human sleep homeostasis phenotype in mice expressing a primate-specific PER3 variable-number tandem-repeat coding-region polymorphism","Expression profiling by array","Mus musculus",78,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55255/suppl",24577121,,"Emma Laing","Mar 11, 2014"
GSE55494,"Effect of 12 hour sleep restriction on the transcriptome of mice carying a human Per3 polymorphism","Expression profiling by array","Mus musculus",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55494/suppl",24577121,,"Emma Laing","Mar 11, 2014"
GSE55495,"Effect of ultradian light-dark cycles on the transcriptome of mice carying a human Per3 polymorphism","Expression profiling by array","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55495/suppl",24577121,,"Emma Laing","Mar 11, 2014"
GSE55723,"Modulation of gene expression induced by cylindrospermopsin in human intestinal Caco-2 cells","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55723/suppl",24921660,,"Antoine Huguet","Mar 11, 2014"
