Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE5532,"Responses to overexpression of wild type and constitutively active Arabidopsis MAP Kinase Kinase 2","Expression profiling by array","Arabidopsis thaliana",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5532/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5533,"Tissue Type Arrays of Columbia-0","Expression profiling by array","Arabidopsis thaliana",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5533/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5534,"Response to cold, plate grown plants","Expression profiling by array","Arabidopsis thaliana",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5534/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5535,"Response to cold, soil grown plants","Expression profiling by array","Arabidopsis thaliana",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5535/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5536,"Response to CBF2 expression","Expression profiling by array","Arabidopsis thaliana",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5536/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5537,"Targets of AtWRKY27  in Arabidopsis leaves","Expression profiling by array","Arabidopsis thaliana",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5537/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5539,"Over-expression of MBF1c enhances stress tolerance","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5539/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Aug 15, 2006"
GSE5542,"Differential Gene Induction by Type I And Type II Interferons and Their Combination","Expression profiling by array","Homo sapiens",32,GDS2341,,,16800785,,"Milton W Taylor","Aug 15, 2006"
GSE3115,"Total RNA from human venous blood from male and female probands","Expression profiling by array","Homo sapiens",23,,,,,,"Martin Eisenacher","Aug 12, 2006"
GSE5497,"Pyruvate induces mitochondrial biogenesis by a PGC-1alpha independent mechanism","Expression profiling by array","Mus musculus",6,GDS2265,,,17182725,,"Reza Halse","Aug 12, 2006"
GSE5500,"Gata4 is required for postnatal cardiac function and protection from pressure overload-induced heart failure","Expression profiling by array","Mus musculus",21,GDS2316,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5500/suppl",16983087,,"Sek Won Kong","Aug 12, 2006"
GSE5509,"Expression data from Rat liver 48 hours after treated with different toxic compounds.","Expression profiling by array","Rattus norvegicus",39,GDS2261,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5509/suppl",18178960,,"Jeppe Skytte Spicker","Aug 12, 2006"
GSE1401,"Mg++ supplemented and deficient diets","Expression profiling by array","Rattus norvegicus",14,,,,,,"Anthony Masiello","Aug 11, 2006"
GSE4738,"Global analysis of gene expression in Xenopus hindlimbs during stage-dependent complete and incomplete regeneration","Expression profiling by array","Xenopus laevis",16,,,,16871633,,"Matthew Grow","Aug 11, 2006"
GSE5486,"Using GINI2 to identify novel mutations in candidate tumor suppressor genes in colon cancer cells","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5486/suppl",17086209,,"Ken Lo","Aug 11, 2006"
GSE3593,"Genomic approach to refine prognosis for adjuvant therapy in early stage non-small cell lung carcinoma","Expression profiling by array","Homo sapiens",198,,,,16899777;21366430,,"Joseph R. Nevins","Aug 10, 2006"
GSE4006,"Estrogen effects on MCF-7 breast cancer cells co-expressing ERa and ERb","Expression profiling by array","Homo sapiens",12,GDS2770,,,16809442,,"Edmund C Chang","Aug 10, 2006"
GSE5116,"Genomic Pathways of 17-beta-Estradiol Induced Malignant Cell Transformation in Human Breast Epithelial Cells","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5116/suppl",18056439,,"Yong Huang","Aug 10, 2006"
GSE5496,"Gene expression series from murine liver samples comparing ABCA1 over-expression in LDL receptor -/- genetic background","Expression profiling by array","Mus musculus",8,GDS2303,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5496/suppl",16928680,,"Eric Billings","Aug 10, 2006"
GSE5205,"Analysis of Hepatic Gene Expression in Chickens with Hormonally-Induced Lean and Fat Phenotypes","Expression profiling by array","Gallus gallus",23,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5205/suppl",,,"Larry Albert Cogburn","Aug 09, 2006"
GSE5464,"Effect of Cyclic stretching on the gene expression in human spinal ligament cells","Expression profiling by array","Homo sapiens",4,,,,17160579,,"Ken-Ichi Furukawa","Aug 09, 2006"
GSE5465,"Gene expression in wild-type and transgenic plants overexpressing rice topoisomerase6 genes","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5465/suppl",17116242,,"Mukesh Jain","Aug 09, 2006"
GSE3079,"Expression profile of MRP14(S100A9)-positive and -negative mouse bone marrow granulocytes under different stimulations","Expression profiling by array","Mus musculus",68,,,,,,"Martin Eisenacher","Aug 08, 2006"
GSE3339,"Response of young and aged Mesenchymal Stem Cells to Dexamethasone","Expression profiling by array","Rattus norvegicus",5,GDS2231,,,16643645,,"Dafna Benayahu","Aug 08, 2006"
GSE4238,"rhythmic transcriptome in the murine wt adrenal","Expression profiling by array","Mus musculus",24,GDS2232,,,16998155,,"Henrik Oster","Aug 08, 2006"
GSE4239,"Transcriptome regulation in the adrenal gland of circadian clock deficient Per2Cry1 double mutant mice","Expression profiling by array","Mus musculus",6,GDS2233,,,16890544,,"Henrik Oster","Aug 08, 2006"
GSE4253,"Wildtype and Per2Cry1 double mutant mice: temporal gene expression profiling of adrenal gland","Expression profiling by array","Mus musculus",30,,,,16998155;16890544,,"Henrik Oster","Aug 08, 2006"
GSE5174,"ETHYLENE-INSENSITIVE5 encodes a 5' to 3' exoribonuclease required for posttranscriptional regulation","Expression profiling by array","Arabidopsis thaliana",12,,,,16920797,,"Joseph R. Ecker","Aug 08, 2006"
GSE5463,"Modulation of pro- and antiapoptotic molecules in double-positive (CD4+CD8+) thymocytes following dexamethasone treatmen","Expression profiling by array","Mus musculus",4,GDS2266,,,16914556,,"Carlo Riccardi","Aug 08, 2006"
GSE2577,"Transcriptional analysis of carbohydrate utilization by Lactobacillus acidophilus using whole-genome microarrays","Expression profiling by array","Lactobacillus acidophilus",28,,,,16505367,,"Todd Robert Klaenhammer","Aug 07, 2006"
GSE5429,"Hippocampal gene expression profiling across 8 inbred strains: towards understanding the molecular basis of behaviour","Expression profiling by array","Mus musculus",32,GDS2226,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5429/suppl",15128411,,"Cathy Fernandes","Aug 07, 2006"
GSE3072,"Ecdysone- and stress-induced expression profile in Kc167 cells","Expression profiling by array","Drosophila melanogaster",4,GDS2355,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3072/suppl",17310982,,"John M Abrams","Aug 05, 2006"
GSE4987,"Yeast cell cycle","Expression profiling by array","Saccharomyces cerevisiae",50,GDS2350,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4987/suppl",16912276,,"Tata Pramila","Aug 05, 2006"
GSE5457,"Retinoic Acids Exposure Alters TGFbeta1 -Induced Epithelial Mesenchymal Transition via Wnt5b expression.","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5457/suppl",,,"Andrea Patricelli Malizia","Aug 05, 2006"
GSE5459,"Selection of Neural Differentiation-Specific Genes by Comparing Profiles of Random Differentiation","Expression profiling by array","Mus musculus",21,GDS2227,,,16627687,,"Woong Yang Park","Aug 05, 2006"
GSE3054,"Establishing and Characterizing a Cell Culture Model for M Cells","Expression profiling by array","Homo sapiens",7,,,,,,"Martin Eisenacher","Aug 04, 2006"
GSE3059,"Leukocytes Gene Expression in Correlation to Plasma Lipid Levels","Expression profiling by array","Homo sapiens",32,,,,16806233,,"Jun Ma","Aug 04, 2006"
GSE4858,"Single cell expression profiling of human epidermal stem and transit amplifying cells","Expression profiling by array","Homo sapiens",24,GDS2395;GDS2396,,,16877544,,"Kim B. Jensen","Aug 04, 2006"
GSE5291,"Designing siRNA that distinguish between genes that differ by a single nucleotide","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5291/suppl",16965178,,"Julja Burchard","Aug 04, 2006"
GSE5419,"Auratus goldfish genome project: Muscimol experiment (6 hour) ","Expression profiling by array","Carassius auratus;Cyprinus carpio",4,,,,,,"Christopher Joseph Martyniuk","Aug 04, 2006"
GSE5420,"Auratus goldfish genome project: effects of fluoxetine on female goldfish","Expression profiling by array","Carassius auratus;Cyprinus carpio",4,,,,18765858,,"Christopher Joseph Martyniuk","Aug 04, 2006"
GSE5431,"Expression profiling of A.thaliana with the posttranscriptionally silenced Myosin XI-K","Expression profiling by array","Arabidopsis thaliana",4,,,,,,"Valera Peremyslov","Aug 04, 2006"
GSE5441,"Free fatty acids and TNF-alpha in hepg2/c3a cell culture","Expression profiling by array","Homo sapiens",27,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5441/suppl",17570844;18052188,,"Zheng Li","Aug 04, 2006"
GSE5443,"Defining the Pseudomonas aeruginosa SOS Response and its Role in the Global Response to the Antibiotic Ciprofloxacin","Expression profiling by array","Pseudomonas aeruginosa",14,GDS2317,,,17015649,,"Floyd Romesberg","Aug 04, 2006"
GSE5450,"Alveolar Epithelial Cell Injury with EBV Upregulates TGF-beta1 Expression","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5450/suppl",18621908,,"Andrea Patricelli Malizia","Aug 04, 2006"
GSE5414,"Gene Expression data of Arctic Ground Squirrel during the multiple stages of hibernation","Expression profiling by array","Callospermophilus lateralis;Ictidomys tridecemlineatus;Urocitellus parryii",288,,,,,,"Jun Yan","Aug 03, 2006"
GSE3048,"Trancriptome Kinetics of Arsenic-induced Adaptive Response in Zebrafish Liver.","Expression profiling by array","Danio rerio",24,GDS2249,,,16882884,,"Siew Hong Lam","Aug 02, 2006"
GSE4322,"Sall4: -/- NT1 vs TBV","Expression profiling by array","Mus musculus",13,,,,,,"Martin Irmler","Aug 02, 2006"
GSE4984,"Monocyte Derived Dendritic Cell Maturation","Expression profiling by array","Homo sapiens",12,GDS2221,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4984/suppl",16785517,,"Benhur Lee","Aug 02, 2006"
GSE5425,"Spinal cord and dorsal root ganglion gene expression","Expression profiling by array","Mus musculus",6,GDS2209,,,16824496,,"Ramin Homayouni","Aug 02, 2006"
GSE5428,"Potato autopolyploidy","Expression profiling by array","Solanum phureja;Solanum tuberosum",20,,,,17565939,,"Jia Liu","Aug 02, 2006"
GSE5430,"Expression data from early Drosophila embryo","Expression profiling by array","Drosophila melanogaster",66,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5430/suppl",17448252,,"Soyeon Ahn","Aug 02, 2006"
GSE3037,"Stimulation by LPS and HMGB1 in peripheral blood neutrophils from patients with sepsis-induced acute lung injury","Expression profiling by array","Homo sapiens",24,GDS2214,,,17581740,,"Christopher D Coldren","Aug 01, 2006"
GSE3585,"Dilated Cardiomyopathy and Non Failing Biopsies","Expression profiling by array","Homo sapiens",12,GDS2205,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3585/suppl",17045896,,"Ruprecht Kuner","Aug 01, 2006"
GSE3586,"Dilated Cardiomyopathy and Non Failing Septal Biopsies","Expression profiling by array","Homo sapiens",28,GDS2206,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3586/suppl",17045896,,"Ruprecht Kuner","Aug 01, 2006"
GSE3637,"Synaptic activity-regulated gene expression_embryonic day 14","Expression profiling by array","Mus musculus",6,,,,16987237,,"Jildau Bouwman","Aug 01, 2006"
GSE3638,"Synaptic activity-regulated gene expression_embryonic day 16","Expression profiling by array","Mus musculus",4,,,,16987237,,"Jildau Bouwman","Aug 01, 2006"
GSE3639,"Synaptic activity-regulated gene expression_embryonic day 18","Expression profiling by array","Mus musculus",11,,,,16987237,,"Jildau Bouwman","Aug 01, 2006"
GSE3699,"DNA-Methyltransferases (DNMT) knockouts","Expression profiling by array","Homo sapiens",14,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3699/suppl",19569244,,"Ruprecht Kuner","Aug 01, 2006"
GSE4069,"Downstream targets of Nm23-H1: Gene expression profiling of CAL 27 cells using DNA microarray","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4069/suppl",16739125,,"Maja Herak Bosnar","Aug 01, 2006"
GSE4436,"MEF cell study","Expression profiling by array","Mus musculus",4,,,,17041962;17094079,,"Nyam-Osor Chimgee","Aug 01, 2006"
GSE4519,"Effect of gas-substrate limitation on barophilic growth of Methanocaldocccus jannaschii at 500 atm.","Expression profiling by array","Methanocaldococcus jannaschii",13,,,,17014501,,"Boonchai Boonyaratanakornkit","Aug 01, 2006"
GSE4530,"Gene expression of distinct histological components of Wilms tumor analyzed under the perspective of kidney development","Expression profiling by array","Homo sapiens",43,,,,,,"Renato David Puga","Aug 01, 2006"
GSE4660,"Expression profiling of Chickpea genes differentially regulated during a resistance response to Ascochyta rabiei","Expression profiling by array","Cicer arietinum;Lathyrus sativus;Lens culinaris",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4660/suppl",17309735,,"Tristan Coram","Aug 01, 2006"
GSE4661,"Oncostatin M Regulation of Gene Expression in Breast Tumour Cells.","Expression profiling by array","Homo sapiens",28,,"GPR;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4661/suppl",17108126,,"Nick Underhill-Day","Aug 01, 2006"
GSE4742,"comparison of MILI+/- and MILI-/- at D10 testis","Expression profiling by array","Mus musculus",2,,,,,,"Satomi Kuramochi Miyagawa","Aug 01, 2006"
GSE4848,"Expression profiles of hrpRS- and hrpL- mutants","Expression profiling by array","Pseudomonas syringae pv. tomato str. DC3000",11,,"FTR;TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4848/suppl",16941902,,"Xiaoyan Tang","Aug 01, 2006"
GSE5069,"Expression Profiling of MAP Kinase-Mediated Meiotic Progression in C. elegans","Expression profiling by array","Caenorhabditis elegans",114,,,,17096596,,"Valerie Reinke","Aug 01, 2006"
GSE5112,"Gene expression induced by flagellin stimulation in IECs","Expression profiling by array","Mus musculus",4,GDS2211,,,16829963,,"Satoshi Uematsu","Aug 01, 2006"
GSE5113,"Gene expression induced by flagellin stimulation in CD11c+ LPCs","Expression profiling by array","Mus musculus",4,GDS2212,,,16829963,,"Satoshi Uematsu","Aug 01, 2006"
GSE5119,"Gene expression induced by flagellin stimulation in IECs and CD11c+ LPCs","Expression profiling by array","Mus musculus",8,,,,16829963,,"Satoshi Uematsu","Aug 01, 2006"
GSE5146,"Differential expression in heat resistance selected adult female Drosophila melanogaster","Expression profiling by array","Drosophila melanogaster",10,,,,16333985,,"Morten Muhlig Nielsen","Aug 01, 2006"
GSE5147,"Drosophila heat stress response time series analysis","Expression profiling by array","Drosophila melanogaster",36,GDS2272,,,16333985,,"Morten Muhlig Nielsen","Aug 01, 2006"
GSE5213,"Signature of human hepatocytes treated with Aroclor1254","Expression profiling by array","Homo sapiens",2,,,,16934159,,"Jürgen Borlak","Aug 01, 2006"
GSE5230,"Epigenetics of gene expression in human hepatoma cells","Expression profiling by array","Homo sapiens",16,GDS2213,,,16854234,,"Howard Edenberg","Aug 01, 2006"
GSE5262,"Septic shock patients: outcome at D1 (24 hours after inclusion)","Expression profiling by array","Homo sapiens",14,,,,,,"Didier Payen de la Garanderie","Aug 01, 2006"
GSE5271,"Time evolution study of sepsis in patients at D1, D7 and D28 post-inclusion","Expression profiling by array","Homo sapiens",34,,,,,,"Didier Payen de la Garanderie","Aug 01, 2006"
GSE5300,"Expression data from alveolar type II epithelial cells","Expression profiling by array","Mus musculus",4,,,,,,"Robert Geffers","Aug 01, 2006"
GSE4812,"Expression data from Daudi cells stimulated with anti-CD40 and/or IL-4 for 6 hr with or without AICAR-pretreatment","Expression profiling by array","Homo sapiens",12,,,,,,"Hiroshi Fukasawa","Jul 31, 2006"
GSE4846,"Expression data from Daudi cells stimulated with anti-CD40 and/or IL-4 for 6 hr","Expression profiling by array","Homo sapiens",12,,,,,,"Hiroshi Fukasawa","Jul 31, 2006"
GSE5407,"Comparative transcript profiling of interaction events in Pinus sylvestris root tissues following challenge (15dpi).","Expression profiling by array","Pinus sylvestris;Pinus taeda",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5407/suppl",17669735;18381269,,"Chris Smith","Jul 31, 2006"
GSE5408,"Comparative transcript profiling of interaction events in Pinus sylvestris root tissues following challenge (5dpi).","Expression profiling by array","Pinus sylvestris;Pinus taeda",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5408/suppl",17669735;18381269,,"Chris Smith","Jul 31, 2006"
GSE5410,"Comparative transcriptome analysis of early interaction events in Scots pine root tissues following challenge","Expression profiling by array","Pinus sylvestris;Pinus taeda",108,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5410/suppl",17669735;18381269,,"Chris Smith","Jul 31, 2006"
GSE4585,"The zebrafish runzel mutant results in a novel muscular dystrophy phenotype due to a titin mutation","Expression profiling by array","Danio rerio",6,GDS2192,,,,,"Leta S Steffen","Jul 30, 2006"
GSE4117,"Effects of laughter on gene expression profiles of patients with type 2 diabetes","Expression profiling by array","Homo sapiens",8,,,,,,"Toshiro Saito","Jul 29, 2006"
GSE3793,"Comparison of Yersinia pestis from rat buboes and laboratory cultures","Expression profiling by array","Borrelia burgdorferi;Chlamydia trachomatis;Coxiella burnetii;Staphylococcus aureus;Streptococcus pyogenes;Yersinia pestis",30,,"CEL;DTT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3793/suppl",16864791,,"Dan Sturdevant","Jul 28, 2006"
GSE4025,"Gene Expression Preferentially Regulated by Tamoxifen in Breast Cancer Cells","Expression profiling by array","Homo sapiens",17,GDS2367,,,16849584,,"Edmund C Chang","Jul 28, 2006"
GSE4045,"Classification of serrated colorectal tumors","Expression profiling by array","Homo sapiens",37,GDS2201,"CEL;EXP;RPT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4045/suppl",16819509,,"Antti Kokko","Jul 28, 2006"
GSE4225,"Sox4 knockdown in ACC3 cells","Expression profiling by array","Homo sapiens",6,GDS2193,,,16636670,,"Christopher A. Moskaluk","Jul 28, 2006"
GSE4516,"Gene expression profiles in lung tissue of rats following exposure to mainstream cigarette smoke","Expression profiling by array","Rattus norvegicus",18,GDS2194;GDS2195,,,16870687,,"Jürgen Borlak","Jul 28, 2006"
GSE4644,"The kinetics of transcriptomic changes induced by cigarette smoke in rat lungs","Expression profiling by array","Rattus norvegicus",18,GDS2188,,,16870687,,"Bernhard Gerstmayer","Jul 28, 2006"
GSE4669,"Response of yeast to saponin treatment","Expression profiling by array","Saccharomyces cerevisiae",12,GDS2196,,,16870766,,"Michael Csukai","Jul 28, 2006"
GSE4671,"Microarray Analysis of the Delipidation of White Adipose Tissue of Mice Fed Conjugated Linoleic Acid","Expression profiling by array","Mus musculus",28,GDS2197,,,16868072,,"Chris LaRosa","Jul 28, 2006"
GSE4685,"Analysis of gene expression in rice mature leaf and cultured cell suspension using Rice SuperSAGE Array1","Expression profiling by array","Oryza sativa",2,,,,16721381,,"Hideo Matsumura","Jul 28, 2006"
GSE4686,"Analysis of gene expression in Nicotiana benthamiana following NbCD1- or NbCD3-overexpression using SuperSAGE Array1","Expression profiling by array","Nicotiana benthamiana",3,,,,16721381,,"Hideo Matsumura","Jul 28, 2006"
GSE4735,"E. coli Transcriptome Dynamics during the Transition from Anaerobic to Aerobic Conditions","Expression profiling by array","Escherichia coli;Escherichia coli K-12",4,GDS2364,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4735/suppl",16857675,,"Jonathan Partridge","Jul 28, 2006"
GSE4870,"Expression data from T65H translocation mice","Expression profiling by array","Mus musculus",45,GDS2281;GDS2282;GDS2283;GDS2284;GDS2285,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4870/suppl",16855283;17967881,,"Reiner Schulz","Jul 28, 2006"
GSE5061,"Transcriptional Profile of Haemophilus influenzae: Effects of Iron and Heme","Expression profiling by array","Haemophilus influenzae Rd KW20",6,GDS2217,,,16855256,,"Timothy M VanWagoner","Jul 28, 2006"
GSE5169,"Temperature induced differentiation of piA immortalised cell line PrE2.8","Expression profiling by array","Homo sapiens",3,,,,,,"Ian Giddings","Jul 28, 2006"
GSE2814,"Expression profiling of liver tissue from (C57BL/6J X C3H/HeJ)F2 mice on ApoE null backgrounds","Expression profiling by array","Mus musculus",311,,,,16462940;16825664;16934000;18344982;19995791;20439777,,"Leslie Ingram-drake","Jul 27, 2006"
GSE4048,"Pseudomonas putida expression profiles at different stress conditions","Expression profiling by array","Pseudomonas putida",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4048/suppl",12534465;16707699,,"Burkhard Tummler","Jul 27, 2006"
GSE4228,"Nitric Oxide Activation of Erk Regulates the Stability and Translation of mRNA Transcripts Containing CU-Rich Elements","Expression profiling by array","Homo sapiens",56,,,,16757573,,"Shuibang Wang","Jul 27, 2006"
GSE4748,"A cyanobacterial LPS antagonist prevents endotoxin shock and blocks sustained TLR4 stimulation","Expression profiling by array","Homo sapiens",10,GDS2216,,,16717116,,"Francesco Bertoni","Jul 27, 2006"
GSE5023,"The Insecticides Cyfluthrin & Chlorpyrifos Alter Expression of Genes with Diverse Functions in Primary Human Astrocytes","Expression profiling by array","Homo sapiens",9,GDS2215,,,16790487,,"Sarah Mense","Jul 27, 2006"
GSE5352,"Translation State Array Analysis of LPS Stimulated Human Endothelial Cells","Expression profiling by array","Homo sapiens",4,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE5353,"Translation State Array Analysis of Insulin Stimulated Human Endothelial Cells","Expression profiling by array","Homo sapiens",4,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE5354,"Translation State Array Analysis of TNF Stimulated Human Endothelial Cells","Expression profiling by array","Homo sapiens",4,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE5382,"Transcriptional Response to Alcohol Exposure  in Drosophila melanogaster","Expression profiling by array","Drosophila melanogaster",15,GDS2485,,,17054780,,"Tatiana V Morozova","Jul 27, 2006"
GSE5385,"Translation State Array Analysis of Histamine Stimulated Human Endothelial Cells","Expression profiling by array","Homo sapiens",4,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE5386,"Translation State Array Analysis of Serum Stimulated Human Endothelial Cells","Expression profiling by array","Homo sapiens",4,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE5388,"Adult postmortem brain tissue (dorsolateral prefrontal cortex) from subjects with bipolar disorder and healthy controls","Expression profiling by array","Homo sapiens",61,GDS2190,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5388/suppl",16894394,,"Sabine Bahn","Jul 27, 2006"
GSE5389,"Adult postmortem brain tissue (orbitofrontal cortex) from subjects with bipolar disorder and healthy controls","Expression profiling by array","Homo sapiens",21,GDS2191,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5389/suppl",16894394,,"Sabine Bahn","Jul 27, 2006"
GSE5392,"Expression profiling of human adult postmortem brain tissue from subjects with bipolar disorder and healthy controls","Expression profiling by array","Homo sapiens",82,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5392/suppl",16894394,,"Sabine Bahn","Jul 27, 2006"
GSE5393,"Translation State Array Analysis","Expression profiling by array","Homo sapiens",24,,,,,,"Douglas I. Schmid","Jul 27, 2006"
GSE3000,"An Integrated Fingerprinting platform for the study of Chinese Medicineal Herb Cordyceps sinensis","Expression profiling by array","Homo sapiens",16,,"PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3000/suppl",,,"ChengWei Chang","Jul 26, 2006"
GSE3302,"Fetal lung development ","Expression profiling by array","Rattus norvegicus",54,,,,16798779,,"Tingting Weng","Jul 26, 2006"
GSE3622,"Identification of Francisella tularensis genes affected by iron limitation","Expression profiling by array","Francisella tularensis",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3622/suppl",16790797,,"Eric J. Hansen","Jul 26, 2006"
GSE3894,"Heterozygous carriers of Nijmegen Breakage Syndrome Have a Distinct Gene Expression Phenotype.","Expression profiling by array","Homo sapiens",143,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3894/suppl",16809669,,"Michael Patrick Morley","Jul 26, 2006"
GSE5072,"Sex-dependent and STAT5b-dependent Liver Gene Expression","Expression profiling by array","Mus musculus",12,,,,16469768,,"David J. Waxman","Jul 26, 2006"
GSE3061,"Stratagene Universal Human RNA Hybridized to Affymetrix U133 Plus 2.0 and U133 A Chips","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3061/suppl",16776839,,"Sean Yoder","Jul 25, 2006"
GSE3062,"Affymetrix U133 Plus 2.0 Arrays Hybridized With Varying Amounts of Starting Material","Expression profiling by array","Homo sapiens",12,GDS2204,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3062/suppl",16776839,,"Sean Yoder","Jul 25, 2006"
GSE4785,"Nef transfection of Jurkat T cells","Expression profiling by array","Homo sapiens",6,GDS2164,,,16857233,,"Michael George","Jul 25, 2006"
GSE5368,"Himalaya v 292","Expression profiling by array","Hordeum vulgare;Triticum aestivum",4,,,,,,"Andrew Spriggs","Jul 25, 2006"
GSE5369,"Grain Hardness","Expression profiling by array","Hordeum vulgare;Triticum aestivum",27,,,,,,"Andrew Spriggs","Jul 25, 2006"
GSE2981,"Transcriptional Profiling Implicates Novel Interactions between Abiotic Stress and Hormonal Responses in Thellungiella","Expression profiling by array","Thellungiella",24,,,,16500996,,"Barbara Moffatt","Jul 22, 2006"
