Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE39594,"Human naive CD4+ T cell activation transcriptome","Expression profiling by array","Homo sapiens",21,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39594/suppl",23878307,,"MARC MARTINEZ-LLORDELLA","Jul 03, 2013"
GSE39595,"Role of Dec1 transcription factor in naive CD4+ T cell activation transcriptome","Expression profiling by array","Mus musculus",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39595/suppl",23878307,,"MARC MARTINEZ-LLORDELLA","Jul 03, 2013"
GSE39596,"Naive CD4+ T cell activation transcriptome","Expression profiling by array","Homo sapiens;Mus musculus",37,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39596/suppl",23878307,,"MARC MARTINEZ-LLORDELLA","Jul 03, 2013"
GSE39724,"Gene expression analysis of iTregs and nTregs","Expression profiling by array","Mus musculus",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39724/suppl",22966003,,"MARC MARTINEZ-LLORDELLA","Jul 03, 2013"
GSE39743,"Stump project-- mRNA dermis; Volar versus non-volar acral skin gene expression","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39743/suppl",,,"Luis Andres Garza","Jul 03, 2013"
GSE40139,"Identification of WRKY22 targets under submergence in Arabidopsis (mRNA)","Expression profiling by array","Arabidopsis thaliana",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40139/suppl",23897923,,"Fu-Chiun Hsu","Jul 03, 2013"
GSE40140,"Identification of WRKY22 targets under submergence in Arabidopsis","Genome binding/occupancy profiling by genome tiling array;Expression profiling by array","Arabidopsis thaliana",30,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40140/suppl",23897923,,"Fu-Chiun Hsu","Jul 03, 2013"
GSE40982,"Gene expression in mouse retinas with cone cyclic nucleotide gated channel deficiencies","Expression profiling by array","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40982/suppl",23740940,,"Bart Frank","Jul 03, 2013"
GSE42521,"Pilot study to identify technical variation in microarray data of mouse lungs in the context of inter-animal variation","Expression profiling by array","Mus musculus",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42521/suppl",23827683,,"Marlene Brandes","Jul 03, 2013"
GSE42552,"JA-INDUCIBLE MYC2-LIKE1 acts as a repressor and negatively regulates jasmonate signaling in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42552/suppl",23673982,,"Nobuitaka Mitsuda","Jul 03, 2013"
GSE42638,"Identification of biological processes that distinguish lethal from non-lethal influenza infection","Expression profiling by array","Mus musculus",138,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42638/suppl",23827683,,"Marlene Brandes","Jul 03, 2013"
GSE42639,"Transcriptomic comparison of 5 cell types during lethal and non-lethal influenza infection","Expression profiling by array","Mus musculus",75,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42639/suppl",23827683,,"Marlene Brandes","Jul 03, 2013"
GSE42641,"A Top-down Systems Analysis Identifies an Innate Feed-forward Inflammatory Circuit Leading to Lethal Influenza Infection","Expression profiling by array","Mus musculus",255,,,,23827683,,"Marlene Brandes","Jul 03, 2013"
GSE42765,"MLLT10 gene recombinations in pediatric T-Acute Lymphoblastic Leukemia","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42765/suppl",23673860,,"Andrea Zangrando","Jul 03, 2013"
GSE43659,"Enterohemorrhagic Escherichia coli (EHEC) 8624 double deletions of kdpe and cra grown in DMEM","Expression profiling by array","Escherichia coli;Escherichia coli 8624",3,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43659/suppl",23524613,,"Jacqueline Njoroge","Jul 03, 2013"
GSE43792,"Campylobacter jejuni Cj1000 regulon","Expression profiling by array","Campylobacter jejuni",21,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43792/suppl",23558264,,"Alain Stintzi","Jul 03, 2013"
GSE44651,"Laser Capture Microdissection isolation of preovulatory granulosa cells from WT and bERKO ovaries","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44651/suppl",23580569,,"NIEHS Microarray Core","Jul 03, 2013"
GSE44958,"Smchd1 regulates autosomal genes subject to monoallelic expression","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44958/suppl",23819640,,"Matthew J Wakefield","Jul 03, 2013"
GSE48459,"Sarcoptes scabiei Mites Modulate Gene Expression In Human Skin Equivalents","Expression profiling by array","Homo sapiens",14,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48459/suppl",23940705,,"Michael Markey","Jul 03, 2013"
GSE48466,"Expression data from well-differentiated human bronchial epithelial cells infected with H1N1 Influenza isolates","Expression profiling by array","Homo sapiens",12,GDS4855,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48466/suppl",24244384,,"Rachael Gerlach","Jul 03, 2013"
GSE48471,"Gene expression comparison of P. atrosepticum and it's derivative vasH mutant","Expression profiling by array","Pectobacterium atrosepticum;Pectobacterium atrosepticum SCRI1043",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48471/suppl",24040039,,"Panu Somervuo","Jul 03, 2013"
GSE48477,"Microarray of wild type, Shp2 knock-out, Pten knock-out and double knock-out erythroblasts","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48477/suppl",,,"Helen He Zhu","Jul 03, 2013"
GSE48478,"Growth phase dependent gene expression of Salmonella Typhimurium SL1344 parental strain and isogenic ∆relA, ∆spoT ppGpp null strain","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48478/suppl",,,"Neil Shearer","Jul 03, 2013"
GSE23729,"The effect of aneuploidy on gene expression","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23729/suppl",23689353,,"Gunilla Högnäs","Jul 02, 2013"
GSE35215,"Lack of hepatic response of microRNA in mice following DB[a,h]A exposure (Agilent expression)","Expression profiling by array","Mus musculus",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35215/suppl",23793610,,"Andrew Williams","Jul 02, 2013"
GSE35509,"Lack of hepatic response of microRNA in mice following DB[a,h]A exposure","Non-coding RNA profiling by array;Expression profiling by array","Mus musculus",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35509/suppl",23793610,,"Andrew Williams","Jul 02, 2013"
GSE39557,"Expression data from genetically engineered mouse models (GEMMs)","Expression profiling by array","Mus musculus",15,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39557/suppl",23403635,,"Peter Belmont","Jul 02, 2013"
GSE40806,"Comparative analysis of transcriptional gene regulation indicates similar physiological response in mouse tissues at low absorbed doses from i.v. administered 211At","Expression profiling by array","Mus musculus",90,,"IDAT;SDF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40806/suppl",23658216,,"Britta Langen","Jul 02, 2013"
GSE41053,"A gene regulatory network involving the class II ERF transcriptional repressors in leaf senescence of Arabidopsis thaliana","Expression profiling by array","Arabidopsis thaliana",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41053/suppl",23629833,,"Nobuitaka Mitsuda","Jul 02, 2013"
GSE41927,"Genome-wide analysis of gene expression in response to bortezomib treatment [mouse cell lines I]","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41927/suppl",23536725,,"Aaron Sarver","Jul 02, 2013"
GSE41928,"Genome-wide analysis of gene expression in response to bortezomib treatment [mouse cell lines II]","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41928/suppl",23536725,,"Aaron Sarver","Jul 02, 2013"
GSE41929,"Genome-wide analysis of gene expression in response to bortezomib treatment [human cell lines].","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41929/suppl",23536725,,"Aaron Sarver","Jul 02, 2013"
GSE41930,"Genome-wide analysis of gene expression in response to bortezomib treatment","Expression profiling by array","Homo sapiens;Mus musculus",50,,,,23536725,,"Aaron Sarver","Jul 02, 2013"
GSE42622,"Lactobacillus acidophilus and Helicobacter pylori stimulation of bone marrow derived macrophage","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42622/suppl",23760466,,"Sam Forster","Jul 02, 2013"
GSE43176,"Wild-Type Nras Lacks Tumor Suppressor Activity and Nras Oncogene Dosage Strongly Modulates Hematopoietic Transformation","Expression profiling by array","Homo sapiens",108,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43176/suppl",23733505,,"Shann-Ching Chen","Jul 02, 2013"
GSE43664,"Expression data from canine B-cell lymphomas","Expression profiling by array","Canis lupus familiaris",58,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43664/suppl",23783577,,"Kristy L Richards","Jul 02, 2013"
GSE45438,"Mitochondrial two-component signaling systems in Candida albicans","Expression profiling by array","Candida albicans",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45438/suppl",23584995,,"Kathy S Barker","Jul 02, 2013"
GSE47212,"Murine HCC development: comparison of wt, krt18+/- and krt18-/- liver tumors hybridized against non-affected wt liver tissue","Expression profiling by array","Mus musculus",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47212/suppl",,,"Vendula Svendova","Jul 02, 2013"
GSE48441,"DNA microarray analysis for HepG2 cells exposed to arsenic trioxide","Expression profiling by array","Homo sapiens",21,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48441/suppl",,,"Hiroe Hara-Yamamura","Jul 02, 2013"
GSE48444,"Microarray-based gene expression data from BPLER tumor explants.","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48444/suppl",23948298,,"Tan A Ince","Jul 02, 2013"
GSE14697,"Freeze resistance basis of winter wheat mutant lines","Expression profiling by array","Triticum aestivum",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14697/suppl",19309505,,"Xijin Ge","Jul 01, 2013"
GSE20926,"Effects of maternal Cd on the female reproductive functions, gametes development and genes expression of zebrafish","Expression profiling by array","Danio rerio",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20926/suppl",,,"Ming Yi Chou","Jul 01, 2013"
GSE21270,"Genome-wide screening of temporal responsive genes induced by a low concentration of the carcinogen N-methyl-N'-nitro-N-nitrosoguanidine in a normal human cell line","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21270/suppl",,,"li hongjuan","Jul 01, 2013"
GSE23649,"GENE-EXPRESSION PROFILES OF HUMAN LIVER BIOPSIES CORRELATE WITH POST-TRANSPLANT ALLOGRAFT FUNCTION AND ARE DETERMINED BY DONOR TYPE.","Expression profiling by array","Homo sapiens",69,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23649/suppl",,,"Juanjo Lozano","Jul 01, 2013"
GSE26227,"Differential expression of keratin genes in regenerating digit of C57Bl/6 versus MRL/MpJ mice","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26227/suppl",23512742,,"Chia-Ho Cheng","Jul 01, 2013"
GSE27383,"Marked Reduction of AKT1 Expression and Deregulation of AKT1-associated Pathways in Peripheral Blood Mononuclear Cells of Schizophrenia Patients","Expression profiling by array","Homo sapiens",72,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27383/suppl",,,"nico jm van beveren","Jul 01, 2013"
GSE27524,"A functional liaison between E2F and the aberrant ETS oncogene EWS/FLI1 in Ewing's sarcoma","Expression profiling by array","Homo sapiens",16,GDS4962,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27524/suppl",23940108,,"Maximilian Kauer","Jul 01, 2013"
GSE28599,"Effects of 20 months Dietary Methionine Restriction on Gene Expression in inguinal white adipose tissue of Fischer 344 Rats","Expression profiling by array","Rattus norvegicus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28599/suppl",23801581,,"Kirsten P Stone","Jul 01, 2013"
GSE30468,"Microarray Expression Analysis of ASPP2 Knockdown in HCC-LM3 cell lines","Expression profiling by array","Homo sapiens",6,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30468/suppl",,,"fang fang bu","Jul 01, 2013"
GSE30643,"Expression data from parietal cortex of G114V genetic Creutzfeldt-Jakob disease patient","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30643/suppl",,,"chan tian","Jul 01, 2013"
GSE32569,"Expression data for Cediranib in Metastatic ASPS","Expression profiling by array","Homo sapiens",12,GDS4833,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32569/suppl",23630200,,"Eric C Polley","Jul 01, 2013"
GSE34183,"PRC2 is required for acute myeloid leukemias initiated by MLL-AF9","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34183/suppl",22469984,,"Junwei Shi","Jul 01, 2013"
GSE34756,"Stump project-- mRNA whole tissue; Volar versus non-volar acral skin gene expression ","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34756/suppl",,,"Luis Andres Garza","Jul 01, 2013"
GSE35283,"Highly pathogenic influenza virus inhibit Inflammatory Responses in Monocytes via Activation of the Rar-Related Orphan Receptor Alpha (RORalpa)","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35283/suppl",,,"Dorothee Viemann","Jul 01, 2013"
GSE36320,"Transcriptomes of transgenic rice expressing a constitutively active phytochrome OsPHYB-Y283H (OsYHB) allele","Expression profiling by array","Oryza sativa;Oryza sativa Japonica Group",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36320/suppl",24961368,,"Wei Hu","Jul 01, 2013"
GSE36442,"Functional genomic analyses of Bifidobacterium bifidum PRL2010 highlight how this microorganism interact with the human host","Expression profiling by array","Bifidobacterium bifidum;Bifidobacterium bifidum PRL2010",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36442/suppl",23776216,,"Marco Ventura","Jul 01, 2013"
GSE37409,"Re-activation of EWS-FLI1 suppressed FOXO1 expression as a novel therapeutic strategy for Ewing´s sarcoma","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37409/suppl",23995784,,"Maximilian Kauer","Jul 01, 2013"
GSE39800,"PGC methylome analysis revealed large, germline-specific mouse hypomethylated DNA domains with unique genomic and epigenomic features [Agilent 44Kx1 Array Expression]","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39800/suppl",23861320,,"Rieko Ikeda","Jul 01, 2013"
GSE39892,"PGC methylome analysis revealed large, germline-specific mouse hypomethylated DNA domains with unique genomic and epigenomic features [Agilent 44Kx4 Array Expression]","Expression profiling by array","Mus musculus",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39892/suppl",23861320,,"Rieko Ikeda","Jul 01, 2013"
GSE39895,"PGC methylome analysis revealed large, germline-specific mouse hypomethylated DNA domains with unique genomic and epigenomic features","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array;Methylation profiling by genome tiling array","Mus musculus",70,,"GFF;PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39895/suppl",23861320,,"Rieko Ikeda","Jul 01, 2013"
GSE40828,"Human lung epithelial cells progressed to malignancy through specific oncogenic manipulations","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40828/suppl",23449933,,"Luc Girard","Jul 01, 2013"
GSE41083,"Expression data after irradiating mMSCs for 2 hours with broadband terahertz source","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41083/suppl",23378916,,"Boian S Alexandrov","Jul 01, 2013"
GSE41084,"Expression data after irradiating mMSCs for 12 hours with broadband terahertz source","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41084/suppl",23378916,,"Boian S Alexandrov","Jul 01, 2013"
GSE41085,"Expression data after irradiating mMSCs for 2 hours with single frequency terahertz laser source","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41085/suppl",23378916,,"Boian S Alexandrov","Jul 01, 2013"
GSE41106,"Expression data after irradiating mMSCs","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41106/suppl",23378916,,"Boian S Alexandrov","Jul 01, 2013"
GSE41271,"Expression profiling of 275 lung cancer specimens","Expression profiling by array","Homo sapiens",275,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41271/suppl",23449933;24850841,,"Luc Girard","Jul 01, 2013"
GSE41295,"Expression data from monocyte-derived macrophages after stimulation with mock, LPS, PolyI:C and P3C.","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41295/suppl",23970306,,"Marloes Vissers","Jul 01, 2013"
GSE41621,"Genome wide gene expression array analysis in T-ALL","Expression profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41621/suppl",23762353,,"Sofie Degerman","Jul 01, 2013"
GSE42000,"Expression data wheat Flag Leaf at anthesis","Expression profiling by array","Triticum aestivum",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42000/suppl",23873993,,"Maarten Kooiker","Jul 01, 2013"
GSE42008,"Expression data from NcGFP ki/+, NcGFP ki/ki and wt (W4) ES cells","Expression profiling by array","Mus musculus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42008/suppl",24036274,,"Marc P. Stemmler","Jul 01, 2013"
GSE42080,"Promoter DNA methylation pattern identifies prognostic subgroups in childhood T-cell acute lymphoblastic leukemia","Expression profiling by array;Methylation profiling by array","Homo sapiens",68,,,,23762353,,"Sofie Degerman","Jul 01, 2013"
GSE42303,"TIMP2 and TIMP3 have divergent roles in early renal tubulointerstitial injury","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42303/suppl",23760282,,"Zuocheng Wang","Jul 01, 2013"
GSE42388,"SNAI1-mediated epithelial-mesenchymal transition confers chemoresistance and cellular plasticity on MCF10A cells by regulating signaling pathways involved in apoptosis and stem cell maintenance","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42388/suppl",23799116,,"Soyoung Lim","Jul 01, 2013"
GSE42591,"Expression data from fresh and cultured islets at different glucose concentrations","Expression profiling by array","Mus musculus",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42591/suppl",23685457,,"Joan Marc Servitja","Jul 01, 2013"
GSE42607,"Gene-expression profiles of primary cultures of cortical neurons and astrocytes.","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42607/suppl",23685457,,"Joan Marc Servitja","Jul 01, 2013"
GSE42840,"High-fat diet-mediated dysbiosis cooperates with oncogenic K-Ras activation to promote intestinal carcinogenesis independently of obesity.","Expression profiling by array","Mus musculus",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42840/suppl",,,"Olivia Prazeres da Costa","Jul 01, 2013"
GSE42874,"Integrative transcriptomic and proteomic analysis of osteocytic cells exposed to fluid flow reveals novel mechano-sensitive signaling pathways","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42874/suppl",,,"Katrina M Waters","Jul 01, 2013"
GSE42879,"Overexpression of GATA1 confers resistance to chemotherapy in acute megakaryocytic leukemia","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42879/suppl",23874683,,"Yubin Ge","Jul 01, 2013"
GSE42986,"Transcriptome profiling in human primary mitochondrial respiratory chain disease","Expression profiling by array","Homo sapiens",53,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42986/suppl",23894440,,"Marni J Falk","Jul 01, 2013"
GSE43161,"An RNA-binding protein Spo5 promotes meiosis II through the regulation of cyclin Cdc13","Expression profiling by array","Schizosaccharomyces pombe",2,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43161/suppl",,,"Akira Yamashita","Jul 01, 2013"
GSE43518,"Identification of genes regulated by L-lactate and by DL-lactate in Lactobacillus plantarum","Expression profiling by array","Lactobacillus plantarum;Lactobacillus plantarum WCFS1",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43518/suppl",24710389,,"Michiel Wels","Jul 01, 2013"
GSE43528,"affy_cotton_2011_12-Comparative transcriptional profiling of cotton fibers in Gossypium hirsutum and Gossypium barbadense using EST pyrosequencing and microarray hybridization","Expression profiling by array","Gossypium arboreum;Gossypium barbadense;Gossypium hirsutum;Gossypium raimondii",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43528/suppl",,,"stephanie huguet","Jul 01, 2013"
GSE43533,"poplar estradiol study-TRANSCRIPTOMIC ANALYSIS OF POPLAR STEM ACCOMMODATION TO REPEATED BENDING Species: Populus tremula x Populus aba","Expression profiling by array","Populus sp.;Populus tremula x Populus alba",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43533/suppl",24684233,,"stephanie huguet","Jul 01, 2013"
GSE43745,"Genome-wide analyses of Fusarium fujikuroi reveal complex regulation of secondary metabolism and new metabolites","Expression profiling by array","Fusarium fujikuroi",15,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43745/suppl",23825955,,"Ulrich Güldener","Jul 01, 2013"
GSE43780,"affy_compartimentation_rice_albumen_embryon-Transcriptomic study of the rice seed compartimentation during germination","Expression profiling by array","Oryza sativa",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43780/suppl",25008975,,"stephanie huguet","Jul 01, 2013"
GSE44087,"Gene expression profiling of mouse uterine epithelial cells isolated on morning of day 4 of pregnancy","Expression profiling by array","Mus musculus",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44087/suppl",,,"Sandeep Pawar","Jul 01, 2013"
GSE44102,"affy_med_2011_14-Transcriptomic analysis of roots of WT (A17) Medicago truncatula plants and of a hypermycorrhizal mutant (B9) grown on limiting (P/10) or non-limiting phosphate (P2).","Expression profiling by array","Medicago sativa;Medicago truncatula;Sinorhizobium meliloti",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44102/suppl",24815324,,"stephanie huguet","Jul 01, 2013"
GSE44111,"Transcriptome Profile of Gα12-depleted OSCC cells","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44111/suppl",23762476,,"Shiou-Ling Jian","Jul 01, 2013"
GSE44919,"Control of Reproductive Floral Organ Identity Specification in Arabidopsis by the C Function Regulator AGAMOUS (expression)","Expression profiling by array","Arabidopsis thaliana",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44919/suppl",23821642,,"Pat Ryan","Jul 01, 2013"
GSE45161,"Expression data from in vivo experiment comparing untreated controls with animals treated with bevacizumab (Avastin)","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45161/suppl",23804423,,"John de Groot","Jul 01, 2013"
GSE45232,"A Genetic-to-Epigenetic Crosstalk Plays a Pivotal Role in the Promotion of KrasG12D-Induced Senescence and PanIN formation","Expression profiling by array","Mus musculus",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45232/suppl",,,"Ezequiel L Calvo","Jul 01, 2013"
GSE45860,"An Easy Operating Pathogen Microarray (EOPM) Platform for Rapid Screening of Vertebrate Pathogens","Expression profiling by array","Homo sapiens;Viruses",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45860/suppl",,,"wang liang","Jul 01, 2013"
GSE45939,"Control of Reproductive Floral Organ Identity Specification in Arabidopsis by the C Function Regulator AGAMOUS","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45939/suppl",23821642,,"Pat Ryan","Jul 01, 2013"
GSE46028,"EGFRvIII vs. Control - xenograft glioblastomas","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46028/suppl",23707073,,"Erik S Anderson","Jul 01, 2013"
GSE46116,"Changes in gene expression upon co-treatment of cells with Dex and E2","Expression profiling by array","Mus musculus",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46116/suppl",23803465,,"Songjoon Baek","Jul 01, 2013"
