Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL4152,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 11 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4153,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 12 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4154,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 13 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4155,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 14 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4156,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 15 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4157,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 16 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4158,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 17 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4159,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 18 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4160,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 19 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4161,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 20 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4162,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 21 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4163,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 22 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4164,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 23 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4165,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 24 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4166,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 25 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4167,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 26 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4168,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 27 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4169,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 28 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4170,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 29 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4171,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 30 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4172,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 31 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4173,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 32 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4174,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 33 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4175,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 34 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4176,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 35 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4177,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 36 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4178,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 37 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4179,"Nimblegen 14.6M Human tiling array of hg17 at 100bp resolution v1.0 set 38 of 38","in situ oligonucleotide","Homo sapiens",391015,2,2,"Bing Ren","Jan 01, 2007"
GPL4180,"Nimblegen Condensed array of hg17 v1.0","in situ oligonucleotide","Homo sapiens",750033,1,1,"Bing Ren","Jan 01, 2007"
GPL4253,"Affymetrix Research Exon Array","in situ oligonucleotide","Homo sapiens",1359271,48,1,"Tyson A Clark","Jan 01, 2007"
GPL4347,"CEA Saccharomyces cerevisiae 13k Whole Genome Microarray","spotted DNA/cDNA","Saccharomyces cerevisiae",13031,17,2,"Valerie Borde","Jan 01, 2007"
GPL4558,"ENCODE NimbleGen hg16 tiling array","in situ oligonucleotide","Homo sapiens",388570,3,1,"Bing Ren","Jan 01, 2007"
GPL4559,"ENCODE NimbleGen hg17 tiling array","in situ oligonucleotide","Homo sapiens",391015,128,6,"Bing Ren","Jan 01, 2007"
GPL4571,"MPSS 20bp [DpnII: Mus musculus] signature list","MPSS","Mus musculus",50727,2,1,"Winston Patrick Kuo","Jan 01, 2007"
GPL4572,"MPSS 17bp [DpnII: Mus musculus] signature list","MPSS","Mus musculus",47450,2,1,"Winston Patrick Kuo","Jan 01, 2007"
GPL4620,"UCSF_Gross_Ecoli_v19.txt","spotted DNA/cDNA","Escherichia coli",5760,6,1,"Virgil Arthur Rhodius","Jan 01, 2007"
GPL3966,"UWCEA_HumanHD1","spotted DNA/cDNA","Homo sapiens",7680,48,1,"Aderem Lab","Dec 31, 2006"
GPL3967,"UWCEA_HumanHD2","spotted DNA/cDNA","Homo sapiens",7680,48,1,"Aderem Lab","Dec 31, 2006"
GPL4393,"SIBS rice microRNA microarray v1.0","spotted oligonucleotide","Oryza sativa",224,0,0,"Youxin Jin","Dec 31, 2006"
GPL4395,"SIBS rice microRNA microarray v2.0","spotted oligonucleotide","Oryza sativa",896,24,1,"Youxin Jin","Dec 31, 2006"
GPL4626,"TumorTest","spotted DNA/cDNA","Homo sapiens",41760,0,0,"Thomas Engleitner","Dec 31, 2006"
GPL4697,"HMS_Vibrio_cholerae1206","spotted DNA/cDNA","Vibrio cholerae",3899,2,3,"David Raskin","Dec 28, 2006"
GPL3927,"Dichelobacter nodosus oligonucleotide microarray-altered spot pattern,power outage","spotted oligonucleotide","Dichelobacter nodosus",7488,4,1,"Julian I Rood","Dec 27, 2006"
GPL4657,"Pinus taeda 5K cDNA microarray Platform 2","spotted DNA/cDNA","Pinus taeda",5376,24,1,"Johan Wadenbäck","Dec 27, 2006"
GPL4696,"Rosetta/Merck Mouse 25k v1.9 microarray","spotted oligonucleotide","Mus musculus",23546,20,1,"Olivia Fong","Dec 26, 2006"
GPL3447,"Atlas Plastic Human 12K Microarray (Cat. #634811)","spotted oligonucleotide","Homo sapiens",11862,0,0,"Susan Esther Boggs","Dec 25, 2006"
GPL4374,"E.coliOKchip.ver1.0","spotted oligonucleotide","Escherichia coli",12288,30,2,"Naotake Ogasawara","Dec 25, 2006"
GPL3694,"GeneFilter Human Microarray Release I (GF200)","spotted DNA/cDNA","Homo sapiens",5352,54,2,"Takashi Takahashi","Dec 24, 2006"
GPL3696,"GeneFilter Human Microarray Release II (GF201)","spotted DNA/cDNA","Homo sapiens",5352,54,2,"Takashi Takahashi","Dec 24, 2006"
GPL4695,"AntrHuman20kv03","spotted oligonucleotide","Homo sapiens",20160,6,1,"Gys de Jongh","Dec 23, 2006"
GPL3710,"Daphnia magna DGC cDNA array ver.1","spotted DNA/cDNA","Daphnia magna",4992,83,3,"Helen C Poynton","Dec 22, 2006"
GPL3960,"MPIMG Homo sapiens 44K aCGH3_MPIMG_BERLIN","spotted DNA/cDNA","Homo sapiens",44640,2,1,"Reinhard Ullmann","Dec 22, 2006"
GPL4001,"University of London Bacterial Microarray Group at St George's S. pneumoniae 2.3K","spotted DNA/cDNA","Streptococcus pneumoniae",5776,10,2,"Alistair Standish","Dec 22, 2006"
GPL2547,"Nimblegen-S.cerevisiae-expression-24mer","in situ oligonucleotide","Saccharomyces cerevisiae",11734,14,1,"Francisco Malagon","Dec 21, 2006"
GPL4681,"Streptococcus pneumoniae TIGR4/R6 v4","spotted DNA/cDNA","Streptococcus pneumoniae",4516,13,1,"Wouter Hendriksen","Dec 21, 2006"
GPL4683,"Xylella fastidiosa 9a5c Biochip v.2.0","spotted DNA/cDNA","Xylella fastidiosa",2688,68,4,"Luiz R. Nunes","Dec 21, 2006"
GPL4693,"OHU28K-OI-072404-YMD.gal","spotted oligonucleotide","Homo sapiens",27175,49,7,"E. Janet Hager","Dec 21, 2006"
GPL4618,"Agilent Escherichia coli 2.7K aCGH custom-array","in situ oligonucleotide","Escherichia coli",2753,19,1,"FRANCOIS Patrice","Dec 19, 2006"
GPL4656,"Arabidopsis whole genome tiling array ver1.0","in situ oligonucleotide","Arabidopsis thaliana",194017,4,1,"Kun He","Dec 14, 2006"
GPL4636,"GSF/IEG mouse 20K array version2","spotted DNA/cDNA","Mus musculus",20205,53,5,"Martin Irmler","Dec 13, 2006"
GPL4641,"University Health Services (Toronto) Yeast ORF, Version 6.4k","spotted DNA/cDNA","Saccharomyces cerevisiae",6295,25,2,"Michael J Moore","Dec 13, 2006"
GPL4648,"Galbraith Laboratory Operon Long Oligonucleotide Microarray Version 1.0 (AtOligo 2.6.2.Y)","spotted oligonucleotide","Arabidopsis thaliana",28800,0,0,"David William Galbraith","Dec 13, 2006"
GPL4649,"Galbraith Laboratory Operon Long Oligonucleotide Microarray Version 1.0 (AtOligo 2.9.2.Y)","spotted oligonucleotide","Arabidopsis thaliana",28800,6,1,"David William Galbraith","Dec 13, 2006"
GPL4650,"Galbraith Laboratory Operon Long Oligonucleotide Microarray Version 1.0 (AtOligo 3.1.2.Y and AtOligio 3.2.2.Y)","spotted oligonucleotide","Arabidopsis thaliana",29952,33,3,"David William Galbraith","Dec 13, 2006"
GPL4563,"UW-Madison Saccharomyces cerevisiae tiling array_24mer oligos","in situ oligonucleotide","Saccharomyces cerevisiae",190062,2,1,"Christopher Lawrence Warren","Dec 12, 2006"
GPL4655,"High density Euphorbia esula and Manihot esculenta array","spotted DNA/cDNA","Euphorbia esula;Manihot esculenta",25392,221,8,"David Horvath","Dec 12, 2006"
GPL4217,"Dow Chemical Company Pseudomonas fluorescens oligo spotted array","spotted oligonucleotide","Pseudomonas fluorescens",6952,18,2,"Hongfan Jin","Dec 11, 2006"
GPL3541,"Snyder - Nimblegen S.cerevisiae WGT 50-60; 50-120","in situ oligonucleotide","Saccharomyces cerevisiae",303921,75,3,"Anthony R Borneman","Dec 10, 2006"
GPL4652,"[Medicago] Affymetrix Medicago Genome Array","in situ oligonucleotide","Medicago sativa;Medicago truncatula;Sinorhizobium meliloti",61278,555,47,"Affymetrix, Inc.","Dec 08, 2006"
GPL4063,"mamLab_Silicibacter pomeroyi DSS-3_12k_v1.0","in situ oligonucleotide","Ruegeria pomeroyi DSS-3",8143,0,0,"Shulei Sun","Dec 07, 2006"
GPL4056,"BCCRC Lam NG_OID3949_389027 oligo array","spotted oligonucleotide","Homo sapiens",389027,5,1,"Kendy Wong","Dec 06, 2006"
GPL4355,"Lactobacillus paracasei 7.8 K","spotted DNA/cDNA","Lactobacillus paracasei",7680,6,1,"Yong Jun Goh","Dec 06, 2006"
GPL4473,"GUELPH Bovine immune-endocrine microarray","spotted DNA/cDNA","Bos taurus",720,28,3,"Wenjing Tao","Dec 06, 2006"
GPL4621,"Dartmouth V. cholerae Taylor 10 array","spotted oligonucleotide","Vibrio cholerae",4032,12,1,"Francisca A Cerda-Maira","Dec 06, 2006"
GPL4622,"Entamoeba histolytica E_his-1a520285F array (coding regions)","in situ oligonucleotide","Entamoeba histolytica",11478,67,10,"Gretchen Marie Ehrenkaufer","Dec 06, 2006"
GPL4625,"UHN_yeast_6.4kv6","spotted DNA/cDNA","Saccharomyces cerevisiae",6295,40,3,"Shay Stern","Dec 06, 2006"
GPL4638,"Matsumoto (Agilent Rat cDNA Microarray G4105A)","spotted DNA/cDNA","Rattus norvegicus",14768,4,1,"Mineo Matsumoto","Dec 06, 2006"
GPL4608,"Qiagen Human V3 35K Oligo array (HV3)","spotted oligonucleotide","Homo sapiens",35328,62,5,"abdel elkahloun","Dec 02, 2006"
GPL4609,"Zebrafish 34K Oligo array","spotted oligonucleotide","Danio rerio",35328,26,2,"abdel elkahloun","Dec 02, 2006"
GPL4610,"Illumina Mouse 38K Oligo array(MEEBO)","spotted oligonucleotide","Mus musculus",38784,0,0,"abdel elkahloun","Dec 02, 2006"
GPL4611,"Illumina Human 49K Oligo array (HEEBO-7 set)","spotted oligonucleotide","Homo sapiens",49152,290,3,"abdel elkahloun","Dec 02, 2006"
GPL4612,"Qiagen Mouse V3 31K Oligo array (MV3)","spotted oligonucleotide","Mus musculus",32640,15,1,"abdel elkahloun","Dec 02, 2006"
GPL4615,"Chr8 BACs 5.7K DNA array","spotted DNA/cDNA","Homo sapiens",5760,24,1,"abdel elkahloun","Dec 02, 2006"
GPL3613,"National Yang-Ming University Homo sapiens 8K","spotted DNA/cDNA","Homo sapiens",7597,6,1,"Ann-Ping Tsou","Dec 01, 2006"
GPL3956,"Incyte Genomics Mouse Life Array v1.16 and v1.26","spotted DNA/cDNA","Mus musculus",8926,2,1,"Rajesh C Miranda","Dec 01, 2006"
GPL4489,"Human whole genome tiling array, chip 01 of 14","in situ oligonucleotide","Homo sapiens",3012992,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4490,"Human whole genome tiling array, chip 02 of 14","in situ oligonucleotide","Homo sapiens",3121530,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4491,"Human whole genome tiling array, chip 03 of 14","in situ oligonucleotide","Homo sapiens",2924606,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4492,"Human whole genome tiling array, chip 04 of 14","in situ oligonucleotide","Homo sapiens",2960773,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4493,"Human whole genome tiling array, chip 05 of 14","in situ oligonucleotide","Homo sapiens",3110356,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4494,"Human whole genome tiling array, chip 06 of 14","in situ oligonucleotide","Homo sapiens",2962602,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4495,"Human whole genome tiling array, chip 07 of 14","in situ oligonucleotide","Homo sapiens",3207896,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4496,"Human whole genome tiling array, chip 08 of 14","in situ oligonucleotide","Homo sapiens",3316927,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4497,"Human whole genome tiling array, chip 09 of 14","in situ oligonucleotide","Homo sapiens",2995629,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4498,"Human whole genome tiling array, chip 10 of 14","in situ oligonucleotide","Homo sapiens",2911857,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4499,"Human whole genome tiling array, chip 11 of 14","in situ oligonucleotide","Homo sapiens",3317284,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4500,"Human whole genome tiling array, chip 12 of 14","in situ oligonucleotide","Homo sapiens",3201270,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4502,"Human whole genome tiling array, chip 13 of 14","in situ oligonucleotide","Homo sapiens",3161722,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4503,"Human whole genome tiling array, chip 14 of 14","in situ oligonucleotide","Homo sapiens",1762422,6,1,"Kevin Struhl","Dec 01, 2006"
GPL4585,"Chicken Immune Sytem-Specific Microarray Version 2 ","spotted DNA/cDNA","Gallus gallus",804,95,2,"Shayan Sharif","Dec 01, 2006"
GPL4604,"CUFSL Listeria interalins 384 v1","spotted oligonucleotide","Listeria monocytogenes",384,7,2,"Patrick Mc Gann","Dec 01, 2006"
GPL4414,"Lieb Lab at UNC-CH_Yeast Whole-genome Array (PCR-based)_for Buck MJ et al.","spotted DNA/cDNA","Saccharomyces cerevisiae",15397,423,15,"Jason D. Lieb","Nov 30, 2006"
GPL4577,"Human Ultimate ORF spotted protein array","spotted peptide or protein","Homo sapiens",12288,5,1,"Nazila Salamat-Miller","Nov 30, 2006"
GPL4597,"NML Salmonella Typhimurium LT2 array","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",4451,0,0,"George Ryan Golding","Nov 30, 2006"
GPL4582,"Capitalbio Human 22K oligo array v1.0","spotted oligonucleotide","Homo sapiens",21329,8,2,"Chen Ai Liang","Nov 29, 2006"
GPL4596,"Vilimas (Agilent Mouse Microarray G4121A)","in situ oligonucleotide","Mus musculus",20855,3,1,"Tomas Vilimas","Nov 29, 2006"
GPL4038,"C. elegans 22k 60 mer array","spotted oligonucleotide","Caenorhabditis elegans",23232,184,11,"Yang Li","Nov 28, 2006"
GPL4416,"NimbleGen Saccharomyces cerevisiae oligonucleotide photolithographic maskless array","in situ oligonucleotide","Saccharomyces cerevisiae",6333,24,1,"Michael G Benton","Nov 28, 2006"
GPL4580,"Pea aphid cDNA array, INRA Rennes, 3360 spots, v1","spotted DNA/cDNA","Acyrthosiphon pisum",6720,12,1,"Denis TAGU","Nov 28, 2006"
GPL4592,"[Soybean] Affymetrix Soybean Genome Array","in situ oligonucleotide","Glycine max",61170,3855,56,"Affymetrix, Inc.","Nov 28, 2006"
GPL4595,"Bando (Agilent Whole Human Genome Oligo Microarray)","in situ oligonucleotide","Homo sapiens",37170,0,0,"Bando Mika","Nov 28, 2006"
GPL3371,"FHCRC Arabidopsis Tiling Array","in situ oligonucleotide","Arabidopsis thaliana",391015,35,6,"Jorja Henikoff","Nov 26, 2006"
GPL4528,"CapitalBio Rat 27k long oligo array","spotted oligonucleotide","Rattus norvegicus",26962,11,1,"Guangxin Xiang","Nov 25, 2006"
GPL4220,"UTTH_Mouse/P.bergheiANKA_44K_v1.0","in situ oligonucleotide","Mus musculus;Plasmodium berghei",42034,17,2,"Fiona E Lovegrove","Nov 24, 2006"
GPL4540,"NCI/Staudt mouse 12K v1","spotted DNA/cDNA","Mus musculus",12292,23,1,"Louis M. Staudt","Nov 24, 2006"
GPL4464,"UMN Mouse 11K V 11_22_04 BMAP","spotted DNA/cDNA","Mus musculus",11532,12,2,"Ajay Yekkirala","Nov 23, 2006"
GPL4568,"NimbleGen/UW-Madison Drosophila wing validation array","in situ oligonucleotide","Drosophila melanogaster",1387,48,1,"Brad Hersh","Nov 23, 2006"
GPL4573,"NimbleGen/UW-Madison_Drosophila_whole_genome_v1","in situ oligonucleotide","Drosophila melanogaster",13450,18,1,"Brad Hersh","Nov 23, 2006"
GPL4579,"Custom Anopheles gambiae AG_GAMBER array","in situ oligonucleotide","Anopheles gambiae",15495,18,1,"George Dimopoulos","Nov 23, 2006"
GPL4583,"BIOTEC P. falciparum 6912","spotted oligonucleotide","Plasmodium falciparum",6912,4,1,"Philip James Shaw","Nov 23, 2006"
GPL4276,"NimbleGen Mouse 388K NCBI34","in situ oligonucleotide","Mus musculus",388352,31,2,"Patrick Cahan","Nov 21, 2006"
GPL4570,"Galbraith Laboratory Operon Long Oligonucleotide Microarray version 3.0 (ATv305.02.Z)","spotted oligonucleotide","Arabidopsis thaliana",31200,36,4,"David William Galbraith","Nov 21, 2006"
GPL4463,"NimbleGen_C.novyi-NT","spotted oligonucleotide","Clostridium novyi NT",11630,30,1,"Xin Huang","Nov 20, 2006"
GPL4551,"Array designs: Chromosomes X and II","in situ oligonucleotide","Caenorhabditis elegans",388880,9,1,"Donald Moerman","Nov 18, 2006"
GPL4552,"Array designs: Chromosome II","in situ oligonucleotide","Caenorhabditis elegans",387187,4,2,"Donald Moerman","Nov 18, 2006"
GPL4553,"Array designs: Whole Genome","in situ oligonucleotide","Caenorhabditis elegans",388468,34,4,"Donald Moerman","Nov 18, 2006"
GPL4562,"TAGC Human 1075 Clones","spotted DNA/cDNA","Homo sapiens",1132,3,1,"Pascal FINETTI","Nov 18, 2006"
GPL4565,"Valencia yeast v4","spotted DNA/cDNA","Saccharomyces cerevisiae",6144,164,10,"Jose E. Perez-Ortin","Nov 18, 2006"
GPL4566,"Valencia yeast v5","spotted DNA/cDNA","Saccharomyces cerevisiae",6144,42,3,"Jose E. Perez-Ortin","Nov 18, 2006"
GPL4569,"C. elegans small RNA sequences","other","Caenorhabditis elegans",89917,1,1,"Andrew Fire","Nov 17, 2006"
GPL4560,"Netherlands Cancer Institute human 3.5k BAC array","spotted DNA/cDNA","Homo sapiens",3277,579,9,"Simon A Joosse","Nov 16, 2006"
GPL4555,"SRC Mouse Compugen Printed Long Oligonucleotide 22K set version 6","spotted oligonucleotide","Mus musculus",22504,15,4,"Darrin F Taylor","Nov 14, 2006"
GPL4557,"Affymetrix GeneChip Human Genome U133 Array Set HG-U133A [CDF: Hs133A_Hs_UG_3]","in situ oligonucleotide","Homo sapiens",12734,1218,1,"Fan Meng","Nov 14, 2006"
GPL3062,"oyster MPSS ","MPSS","Crassostrea gigas",52828,4,1,"Christian D Haudenschild","Nov 10, 2006"
GPL4079,"PulseChip 2","spotted DNA/cDNA","Cicer arietinum;Lathyrus sativus",727,18,1,"Tristan Coram","Nov 10, 2006"
GPL4541,"SHGK","spotted DNA/cDNA","Homo sapiens",43008,27,3,"Stanford Microarray Database (SMD)","Nov 10, 2006"
GPL4542,"MMAF","spotted DNA/cDNA","Mus musculus",43008,38,2,"Stanford Microarray Database (SMD)","Nov 10, 2006"
GPL4526,"Zebra finch brain cDNA microarray (v1)","spotted DNA/cDNA","Taeniopygia guttata",7521,24,1,"XiaoChing Li","Nov 09, 2006"
GPL4527,"SRC Mouse Compugen Printed Long Oligonucleotide 22K set Run 54","spotted oligonucleotide","Mus musculus",22504,3,2,"Darrin F Taylor","Nov 09, 2006"
GPL4544,"Agilent-014584 Human Genome 244K CGH Microarray (Alpha Test)","in situ oligonucleotide","Homo sapiens",243504,138,4,"Agilent Technologies","Nov 09, 2006"
GPL4518,"UFZ/Cell Toxicology_Danio rerio_14k","spotted oligonucleotide","Danio rerio",15552,6,1,"Doris Voelker","Nov 08, 2006"
GPL4525,"Human 22K long oligo array","spotted oligonucleotide","Homo sapiens",21329,44,3,"yu jian","Nov 08, 2006"
GPL4529,"Agilent-013837 Drosophila ChIP-on-Chip Set 44K, Array 1 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4530,"Agilent-013838 Drosophila ChIP-on-Chip Set 44K, Array 2 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4531,"Agilent-013839 Drosophila ChIP-on-Chip Set 44K, Array 3 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,5,1,"Agilent Technologies","Nov 08, 2006"
GPL4532,"Agilent-013840 Drosophila ChIP-on-Chip Set 44K, Array 4 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4533,"Agilent-013841 Drosophila ChIP-on-Chip Set 44K, Array 5 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4534,"Agilent-013842 Drosophila ChIP-on-Chip Set 44K, Array 6 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4535,"Agilent-013843 Drosophila ChIP-on-Chip Set 44K, Array 7 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,8,1,"Agilent Technologies","Nov 08, 2006"
GPL4536,"Agilent-013844 Drosophila ChIP-on-Chip Set 44K, Array 8 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4537,"Agilent-013845 Drosophila ChIP-on-Chip Set 44K, Array 9 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4538,"Agilent-013847 Drosophila ChIP-on-Chip Set 44K, Array 10 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4539,"Agilent-013848 Drosophila ChIP-on-Chip Set 44K, Array 11 (G4475A)","in situ oligonucleotide","Drosophila melanogaster",44290,0,0,"Agilent Technologies","Nov 08, 2006"
GPL4521,"Maize SAM1.2 Array","spotted DNA/cDNA","Zea mays",15680,232,4,"Patrick S. Schnable","Nov 07, 2006"
GPL4391,"salivary gland secretion","spotted DNA/cDNA","Homo sapiens;Mus musculus",240,8,1,"Alaka Srivastava","Nov 05, 2006"
GPL3250,"GenoToul/Biopuces operon_yeast22x22","spotted oligonucleotide","Saccharomyces cerevisiae",15488,36,1,"Serguei Sokol","Nov 03, 2006"
GPL3866,"TIGR Staphylococcus aureus version2 array","spotted DNA/cDNA","Staphylococcus aureus",3193,11,2,"Benjamin Peter Howden","Nov 03, 2006"
GPL4519,"[TB-All-Antisense] Affymetrix M. tuberculosis Antisense Array","in situ oligonucleotide","Mycobacterium tuberculosis H37Rv",6022,21,2,"Affymetrix, Inc.","Nov 03, 2006"
GPL3968,"Arabidopsis thaliana high-throughput small RNA sequencing ","other","Arabidopsis thaliana",340114,4,1,"Ramya Rajagopalan","Nov 02, 2006"
GPL3472,"Sanger/Nimblegen Human array painting array_Case 1","in situ oligonucleotide","Homo sapiens",388102,1,1,"Nigel Paul Carter","Nov 01, 2006"
GPL3481,"Sanger/Nimblegen Human array painting array_Cases 2-4","in situ oligonucleotide","Homo sapiens",383589,3,1,"Nigel Paul Carter","Nov 01, 2006"
GPL3995,"MWG E. coli K12 V2 Array","spotted oligonucleotide","Escherichia coli",4241,6,1,"Tara Sigdel","Nov 01, 2006"
GPL4075,"UNC-CH Lieb lab Saccharomyces cerevisiae yOIH_R array","spotted DNA/cDNA","Saccharomyces cerevisiae",19200,25,10,"Jason D Lieb","Nov 01, 2006"
GPL4486,"Fox Chase Cancer Center Homo sapiens moNIA15k","spotted oligonucleotide","Mus musculus",15552,4,1,"Xiangxi Xu","Oct 31, 2006"
GPL4505,"Celltrans_5808_Osman_3xplt6","spotted DNA/cDNA","Homo sapiens",5456,11,1,"Ian Giddings","Oct 31, 2006"
GPL4510,"SAGE:17:NlaIII:Chlorocebus aethiops","SAGE NlaIII","Chlorocebus aethiops",0,5,1,"GEO","Oct 30, 2006"
GPL3904,"CRUKDMF_WGA_v1.0.0","spotted DNA/cDNA","Homo sapiens",30057,91,6,"Ian Giddings","Oct 28, 2006"
GPL4413,"Cryphonectria parasitica 4K spotted cDNA array","spotted DNA/cDNA","Cryphonectria parasitica",3940,12,4,"Donald Lee Nuss","Oct 28, 2006"
